# elotto v3 mode=649 focus=off score=high items=6258/6468 ranked=6210 excl=48 void=0 blocks=40 paused_ms=0 pass_mean=-0,000810 pass_sigma=0,996517 pass_chi2=6165,8305 pass_stouffer=-0,0638 v_eff=1,0062 null_flags=0 drift_t=2.54 unlimited=on runs_cap=500 rounds=14 run_s=2,00 run_segs=52174 gap_s=0,80
# nodes=master,192.168.178.145,192.168.178.103,192.168.178.155
order;item;n1;n2;n3;n4;n5;n6;e1;e2;z_raw;z_ctr;block;k;skip_rank;z0;z1;z2;z3;round
5691;32;1;3;5;11;38;41;0;0;0,676886;0,9900;36;3;0;-0,144878;0,596416;0,603351;0,713929;13
5692;279;3;5;8;17;38;41;0;0;0,383412;0,6966;36;3;0;-0,471165;-1,326628;0,701794;0,433459;13
5693;56;1;3;5;40;41;47;0;0;-0,745804;-0,4326;36;3;0;0,379532;0,365478;-0,415132;-1,256170;13
5694;89;1;3;8;38;40;47;0;0;-0,442678;-0,1295;36;3;0;0,980097;-2,502373;-1,353128;-0,393710;13
5695;94;1;3;11;12;17;41;0;0;0,985374;1,2985;36;3;0;0,323810;-1,319199;-1,258399;2,641307;13
5696;3;1;3;5;8;11;38;0;0;-0,981013;-0,6679;36;3;0;0,193790;-0,056775;-1,294929;-0,598026;13
5697;324;3;8;11;12;17;40;0;0;-0,654652;-0,3415;36;3;0;-0,944186;-1,503702;0,292543;-0,482247;13
5698;69;1;3;8;11;40;41;0;0;0,661873;0,9750;36;3;0;1,250041;-0,963813;0,799618;-0,903261;13
5699;179;1;5;11;38;40;47;0;0;0,572150;0,8853;36;3;0;0,448876;-0,692011;-0,099991;0,642109;13
5700;455;8;17;38;40;41;47;0;0;-0,569219;-0,2561;36;3;0;-2,236329;-0,268520;0,334644;0,915768;13
5701;246;1;11;38;40;41;47;0;0;0,029527;0,3427;36;3;0;0,176455;-1,855373;-0,865246;0,739933;13
5702;341;3;8;11;38;41;47;0;0;-1,017831;-0,7047;36;3;0;-0,297187;-1,527229;-0,883820;-0,581928;13
5703;192;1;5;17;38;40;41;0;0;0,260445;0,5736;36;3;0;-0,128162;0,702289;-0,024456;0,603722;13
5704;118;1;3;12;38;40;41;0;0;0,832381;1,1455;36;3;0;0,004953;-1,572426;-0,501812;1,938585;13
5705;243;1;11;17;38;40;47;0;0;-1,204425;-0,8913;36;3;0;-0,929327;-0,483981;-1,174816;0,018017;13
5706;416;5;11;12;17;38;47;0;0;0,481355;0,7945;36;3;0;-0,081107;0,727674;0,222580;0,692259;13
5707;225;1;8;12;38;41;47;0;0;0,485288;0,7984;36;3;0;1,217846;-1,674584;-0,280779;-0,096524;13
5708;172;1;5;11;17;38;40;0;0;-1,055007;-0,7419;36;3;0;0,087299;-0,199177;-1,095566;-0,819059;13
5709;446;8;11;17;38;40;47;0;0;-1,577971;-1,2648;36;3;0;-1,209178;-2,900479;-2,139434;0,615486;13
5710;136;1;5;8;11;38;40;0;0;1,914770;2,2279;36;3;0;1,516271;0,156828;1,156861;0,643347;13
5711;196;1;5;38;40;41;47;0;0;-0,482713;-0,1696;36;3;0;0,552891;0,193357;-0,026313;-1,362662;13
5712;317;3;5;12;40;41;47;0;0;-0,388702;-0,0755;36;3;0;0,047674;-2,499277;-0,023218;-0,697707;13
5713;162;1;5;11;12;17;38;0;0;-0,866626;-0,5535;36;3;0;-0,915706;-1,274621;0,846672;-1,432006;13
5714;131;1;5;8;11;12;47;0;0;-0,547057;-0,2339;36;3;0;1,344150;-1,493796;-1,663935;-0,627745;13
5715;381;5;8;11;12;17;41;0;0;-0,543124;-0,2300;36;3;0;-1,120641;-0,826364;0,452900;-0,272978;13
5716;60;1;3;8;11;12;41;0;0;-0,659299;-0,3461;36;3;0;-0,440208;-0,480885;-0,665884;-0,035848;13
5717;75;1;3;8;12;17;47;0;0;0,096013;0,4092;36;3;0;-1,232086;-1,303720;0,779805;0,618581;13
5718;63;1;3;8;11;17;40;0;0;0,608968;0,9221;36;3;0;1,214131;1,345574;-0,223819;0,064452;13
5719;422;5;11;12;38;41;47;0;0;0,092797;0,4060;36;3;0;-0,889083;-1,438693;-0,794664;1,844476;13
5720;216;1;8;11;40;41;47;0;0;-0,918100;-0,6049;36;3;0;-0,073678;-2,648489;-2,505345;0,988826;13
5721;99;1;3;11;12;40;41;0;0;-0,849110;-0,5360;36;3;0;0,490358;0,133301;-0,610780;-1,350280;13
5722;180;1;5;11;38;41;47;0;0;0,719067;1,0322;36;3;0;2,076591;-0,446832;0,325977;-1,157108;13
5723;413;5;8;38;40;41;47;0;0;-0,334725;-0,0216;36;3;0;-0,399344;-0,934095;1,132095;-1,312512;13
5724;182;1;5;12;17;38;40;0;0;-0,118820;0,1943;36;3;0;-0,508313;-1,097547;2,304744;-2,002233;13
5725;34;1;3;5;11;40;41;0;0;-0,750809;-0,4377;36;3;0;0,494692;-0,451785;-0,404607;-1,390524;13
5726;112;1;3;12;17;38;40;0;0;-1,289858;-0,9767;36;3;0;0,358481;0,389005;-0,230629;-2,361952;13
5727;222;1;8;12;17;41;47;0;0;-0,804070;-0,4909;36;3;0;-0,490977;0,546266;-0,234963;-0,666750;13
5728;389;5;8;11;17;38;40;0;0;-1,006750;-0,6936;36;3;0;-0,031576;0,085008;-0,337740;-1,374426;13
5729;350;3;8;12;38;40;47;0;0;0,458835;0,7720;36;3;0;0,704580;-0,862894;0,047983;0,042163;13
5730;83;1;3;8;17;38;41;0;0;-0,935973;-0,6228;36;3;0;-1,731731;0,148160;0,796522;-0,685944;13
5731;205;1;8;11;12;40;47;0;0;-0,054119;0,2590;36;3;0;0,864318;-0,090209;-1,425567;0,467512;13
5732;457;11;12;17;38;40;47;0;0;-0,075567;0,2376;36;3;0;0,843886;-0,361391;-0,728417;-0,246355;13
5733;165;1;5;11;12;17;47;0;0;-1,609070;-1,2959;36;3;0;-2,319913;-0,957003;-0,551343;0,084265;13
5734;372;3;11;38;40;41;47;0;0;-0,425878;-0,1127;36;3;0;-0,374579;-1,782314;-0,675171;0,312108;13
5735;295;3;5;11;12;40;41;0;0;-0,306843;0,0063;36;3;0;0,209269;-0,121785;0,278922;-1,019659;13
5736;189;1;5;12;38;40;47;0;0;-0,514885;-0,2017;36;3;0;-0,671765;-1,093213;-0,052317;-0,167725;13
5737;274;3;5;8;12;38;47;0;0;-1,266981;-0,9538;36;3;0;0,876081;-1,918525;-1,988364;-1,082192;13
5738;301;3;5;11;17;40;41;0;0;-0,951701;-0,6385;36;3;0;-0,422872;1,096061;-1,038605;-0,186918;13
5739;62;1;3;8;11;17;38;0;0;-0,582445;-0,2693;36;3;0;0,085441;0,797017;-0,439898;-0,654368;13
5740;270;3;5;8;12;17;41;0;0;0,022734;0,3359;36;3;0;-0,825312;-0,862894;-0,524720;1,389409;13
5741;9;1;3;5;8;12;40;0;0;-2,196734;-1,8836;36;3;0;-0,908896;0,182213;-2,109096;-0,786863;13
5742;281;3;5;8;17;40;41;0;0;-1,023908;-0,7108;36;3;0;-0,232796;-0,323005;-1,358700;-0,181965;13
5743;334;3;8;11;17;38;41;0;0;0,503876;0,8170;36;3;0;1,415970;0,040430;-0,204006;-0,339226;13
5744;380;5;8;11;12;17;40;0;0;-0,138480;0,1747;36;3;0;0,172740;0,888031;-1,403897;0,991303;13
5745;111;1;3;11;40;41;47;0;0;0,432741;0,7459;36;3;0;1,256232;-0,207845;-1,150050;0,643347;13
5746;354;3;8;17;38;40;47;0;0;-1,374576;-1,0614;36;3;0;0,290376;-0,539703;-2,349322;-0,321890;13
5747;81;1;3;8;12;41;47;0;0;-0,751166;-0,4380;36;3;0;-0,296567;-0,198558;0,007120;-1,011611;13
5748;362;3;11;12;17;40;47;0;0;-0,060554;-0,1581;37;3;0;-0,670527;0,530416;0,074916;0,490729;13
5749;435;8;11;12;17;38;40;0;0;0,419515;0,3220;37;3;0;-0,170263;-0,024332;1,003005;-0,106120;13
5750;287;3;5;8;40;41;47;0;0;-0,953131;-1,0507;37;3;0;-0,591277;0,919854;-1,164600;0,105006;13
5751;432;5;12;17;40;41;47;0;0;0,042037;-0,0555;37;3;0;0,227224;0,182460;1,341674;-1,496087;13
5752;319;3;5;17;38;40;47;0;0;1,154453;1,0569;37;3;0;0,728107;1,008391;0,614186;0,657278;13
5753;137;1;5;8;11;38;41;0;0;-1,618364;-1,7159;37;3;0;-0,606137;1,258523;-0,745443;-1,451509;13
5754;307;3;5;11;40;41;47;0;0;0,274386;0,1768;37;3;0;-0,123828;-0,657711;-0,866175;1,465254;13
5755;367;3;11;12;40;41;47;0;0;-0,272885;-0,3704;37;3;0;-1,010434;0,605332;-0,546080;1,083864;13
5756;333;3;8;11;17;38;40;0;0;-1,953304;-2,0508;37;3;0;-0,993098;-0,704766;-1,388728;-1,001395;13
5757;325;3;8;11;12;17;41;0;0;0,266522;0,1690;37;3;0;0,856269;0,100734;-0,631521;0,236882;13
5758;290;3;5;11;12;17;41;0;0;-1,190127;-1,2877;37;3;0;-0,694674;-0,050336;-0,549795;-0,816892;13
5759;414;5;11;12;17;38;40;0;0;0,950343;0,8528;37;3;0;0,094728;0,597283;0,880415;0,670899;13
5760;190;1;5;12;38;41;47;0;0;2,442380;2,3448;37;3;0;-0,234034;-0,533264;3,377401;1,086960;13
5761;433;5;12;38;40;41;47;0;0;0,067059;-0,0305;37;3;0;-0,318237;1,088879;-0,333097;0,767484;13
5762;393;5;8;11;17;40;47;0;0;0,671167;0,5736;37;3;0;1,116926;0,070396;1,254994;-1,209425;13
5763;298;3;5;11;17;38;40;0;0;1,840061;1,7425;37;3;0;0,727488;-0,395196;1,601712;0,857879;13
5764;77;1;3;8;12;38;41;0;0;0,761246;0,6637;37;3;0;0,070582;-0,963566;0,064390;1,183545;13
5765;330;3;8;11;12;40;41;0;0;0,862050;0,7645;37;3;0;-1,273568;-0,483733;0,916325;1,850358;13
5766;347;3;8;12;17;40;47;0;0;0,632561;0,5350;37;3;0;1,212273;1,006534;-1,203606;1,086960;13
5767;450;8;12;17;38;40;41;0;0;-0,364395;-0,4619;37;3;0;-0,347956;-0,881220;0,257562;-0,540756;13
5768;312;3;5;12;17;40;47;0;0;-0,600318;-0,6979;37;3;0;-1,583138;1,174939;-0,030338;0,573694;13
5769;210;1;8;11;17;40;41;0;0;-1,467516;-1,5651;37;3;0;-0,592516;1,241187;-1,329291;-0,620005;13
5770;458;11;12;17;38;41;47;0;0;-0,042324;-0,1399;37;3;0;0,015478;0,539703;-0,408632;0,319847;13
5771;146;1;5;8;12;38;40;0;0;0,697976;0,6004;37;3;0;0,075535;0,451166;0,915706;0,217689;13
5772;364;3;11;12;38;40;41;0;0;1,222012;1,1245;37;3;0;0,944186;-0,041049;-0,523791;1,696192;13
5773;95;1;3;11;12;17;47;0;0;1,022192;0,9246;37;3;0;0,237749;-1,180264;1,700774;-0,168034;13
5774;84;1;3;8;17;38;47;0;0;0,953917;0,8564;37;3;0;0,578895;0,051822;-0,480452;1,553790;13
5775;392;5;8;11;17;40;41;0;0;0,499228;0,4017;37;3;0;-0,638332;-1,033528;0,582609;0,920412;13
5776;230;1;8;17;40;41;47;0;0;1,640956;1,5434;37;3;0;0,230320;1,379255;2,511846;0,100053;13
5777;251;1;12;38;40;41;47;0;0;-1,192987;-1,2905;37;3;0;-1,210416;0,129833;0,144878;-1,000776;13
5778;343;3;8;12;17;38;40;0;0;-1,325246;-1,4228;37;3;0;0,521315;-0,343189;-1,519985;-1,296724;13
5779;294;3;5;11;12;38;47;0;0;-1,086464;-1,1840;37;3;0;-0,443303;-1,024241;-2,449932;1,011425;13
5780;311;3;5;12;17;40;41;0;0;0,582160;0,4846;37;3;0;-1,228371;0,327339;1,453738;0,782963;13
5781;29;1;3;5;11;17;41;0;0;-0,586735;-0,6843;37;3;0;-0,038387;-0,196453;-0,370245;-0,607623;13
5782;328;3;8;11;12;38;41;0;0;-0,320070;-0,4176;37;3;0;0,284185;0,441879;-1,056870;0,218308;13
5783;141;1;5;8;11;41;47;0;0;1,019690;0,9221;37;3;0;0,890321;-0,099248;0,585705;0,290128;13
5784;429;5;12;17;38;40;41;0;0;-1,183693;-1,2812;37;3;0;-1,967623;0,430116;-0,562797;0,480204;13
5785;349;3;8;12;38;40;41;0;0;0,884928;0,7874;37;3;0;1,841938;-1,024860;-0,717582;0,408384;13
5786;303;3;5;11;17;41;47;0;0;1,901901;1,8044;37;3;0;-0,836456;-0,132681;4,175471;-0,044826;13
5787;459;11;12;17;40;41;47;0;0;0,633633;0,5361;37;3;0;0,797451;-1,043434;-1,011673;1,311707;13
5788;220;1;8;12;17;40;41;0;0;-0,564215;-0,6618;37;3;0;0,005572;0,521748;0,144259;-1,127080;13
5789;376;3;12;17;40;41;47;0;0;-2,138468;-2,2360;37;3;0;-1,199891;-1,539364;-2,033871;-0,470174;13
5790;161;1;5;8;40;41;47;0;0;0,767324;0,6698;37;3;0;-0,792498;-0,559887;0,065010;2,056531;13
5791;268;3;5;8;12;17;38;0;0;1,439348;1,3418;37;3;0;0,840171;-0,898556;1,211654;0,441198;13
5792;427;5;11;17;40;41;47;0;0;0,325860;0,2283;37;3;0;0,159738;-0,728293;-0,879177;1,283846;13
5793;310;3;5;12;17;38;47;0;0;0,924963;0,8274;37;3;0;0,063771;1,261619;2,352108;-0,813796;13
5794;288;3;5;11;12;17;38;0;0;-0,721140;-0,8187;37;3;0;-0,546080;-1,796926;0,248275;-0,951245;13
5795;117;1;3;12;17;41;47;0;0;0,143198;0,0457;37;3;0;0,455686;-0,286228;-0,742966;0,535307;13
5796;54;1;3;5;38;40;47;0;0;-0,451257;-0,5488;37;3;0;-0,786306;-0,211312;-0,648238;0,652944;13
5797;150;1;5;8;12;40;47;0;0;0,070277;-0,0273;37;3;0;-0,703961;0,225181;0,637094;0,188590;13
5798;169;1;5;11;12;40;41;0;0;-0,530256;-0,6278;37;3;0;-1,013530;0,948335;-1,095256;1,190356;13
5799;400;5;8;12;17;38;41;0;0;0,800210;0,7027;37;3;0;-1,126832;-0,585891;1,274807;1,238030;13
5800;21;1;3;5;8;41;47;0;0;1,778935;1,6814;37;3;0;1,403587;-1,564130;0,040863;1,636755;13
5801;101;1;3;11;12;41;47;0;0;-1,115060;-1,2126;37;3;0;-1,536083;-0,830451;-0,840171;0,444913;13
5802;385;5;8;11;12;38;47;0;0;2,075627;1,9781;37;3;0;0,654430;-0,092437;2,145315;0,795346;13
5803;265;3;5;8;11;40;41;0;0;0,182162;0,0846;37;3;0;-0,653191;1,221994;1,458072;-0,489367;13
5804;253;3;5;8;11;12;17;0;0;0,860978;0,7634;37;3;0;-0,123209;-0,442870;0,449495;1,164971;13
5805;237;1;11;12;17;41;47;0;0;0,797350;0,6998;37;3;0;0,501502;1,532182;0,058199;0,821349;13
5806;184;1;5;12;17;38;47;0;0;-2,267511;-2,3651;37;3;0;-1,812838;0,830079;0,279851;-2,394457;13
5807;226;1;8;12;40;41;47;0;0;-0,365824;-0,4634;37;3;0;0,043959;0,051203;-0,666193;-0,011392;13
5808;273;3;5;8;12;38;41;0;0;-0,001930;-0,0995;37;3;0;-0,370864;-0,151875;-0,228462;0,595983;13
5809;160;1;5;8;38;41;47;0;0;0,677601;0,5801;37;3;0;1,450642;-0,127109;-1,301429;1,024427;13
5810;276;3;5;8;12;40;47;0;0;0,247577;0,1500;37;3;0;-0,980097;0,223323;-0,798689;2,207601;13
5811;224;1;8;12;38;40;47;0;0;0,252938;0,1554;37;3;0;-1,302668;0,622049;1,037057;0,703713;13
5812;24;1;3;5;11;12;40;0;0;0,000930;-0,0966;37;3;0;0,172121;-1,060770;-0,586943;0,416433;13
5813;267;3;5;8;11;41;47;0;0;2,166422;2,0689;37;3;0;1,755258;-1,230414;0,610471;1,386623;13
5814;57;1;3;8;11;12;17;0;0;0,770540;0,6730;37;3;0;-0,653191;-0,149398;0,287899;1,699907;13
5815;456;11;12;17;38;40;41;0;0;0,447397;0,3499;37;3;0;0,186361;0,334149;0,078631;0,509923;13
5816;363;3;11;12;17;41;47;0;0;-2,065189;-2,1627;37;3;0;-0,970809;1,749500;-0,022908;-2,583294;13
5817;129;1;5;8;11;12;40;0;0;0,284752;0,1872;37;3;0;0,015478;-0,171068;-1,240754;1,718481;13
5818;258;3;5;8;11;17;38;0;0;-0,009794;-0,1073;37;3;0;-0,019193;0,856083;-0,215460;0,217689;13
5819;104;1;3;11;17;38;47;0;0;-0,815152;-0,9127;37;3;0;-0,868652;-0,398911;-0,082965;-0,460268;13
5820;255;3;5;8;11;12;40;0;0;0,088150;-0,0094;37;3;0;-0,000619;-0,826736;0,606137;-0,452838;13
5821;82;1;3;8;17;38;40;0;0;-0,155638;-0,2532;37;3;0;0,494692;0,445594;-0,104634;-0,659630;13
5822;280;3;5;8;17;38;47;0;0;1,086535;0,9890;37;3;0;0,104015;-0,396434;1,165219;0,612700;13
5823;386;5;8;11;12;40;41;0;0;-0,589237;-0,6868;37;3;0;-0,388819;-0,564840;-0,651953;0,020184;13
5824;178;1;5;11;38;40;41;0;0;0,654009;0,5565;37;3;0;0,076773;-0,532645;0,052627;1,003376;13
5825;103;1;3;11;17;38;41;0;0;-0,519175;-0,6167;37;3;0;0,034053;0,332292;-0,967714;0,034424;13
5826;264;3;5;8;11;38;47;0;0;-1,317025;-1,4146;37;3;0;0,063771;0,591092;-1,705727;-0,639199;13
5827;261;3;5;8;11;17;47;0;0;-0,057337;-0,1549;37;3;0;0,915706;-0,122156;-0,874224;-0,140792;13
5828;142;1;5;8;12;17;38;0;0;-0,746877;-0,8444;37;3;0;-0,314522;1,294433;-1,128071;0,148965;13
5829;147;1;5;8;12;38;41;0;0;0,068132;-0,0294;37;3;0;0,379532;-0,490544;-0,814167;0,552643;13
5830;7;1;3;5;8;12;17;0;0;-0,173511;-0,2711;37;3;0;-0,869271;-0,922083;0,170882;0,397859;13
5831;410;5;8;17;38;40;47;0;0;1,240958;1,1434;37;3;0;0,547938;0,056775;1,233943;0,367521;13
5832;40;1;3;5;12;17;47;0;0;-0,503089;-0,6006;37;3;0;0,780734;0,207845;-1,376345;-0,275764;13
5833;199;1;8;11;12;17;41;0;0;0,859548;0,7620;37;3;0;-0,060676;-0,189023;0,820359;0,729098;13
5834;1;1;3;5;8;11;12;0;0;-0,174941;-0,2725;37;3;0;-0,074297;-0,210074;-0,833980;0,605270;13
5835;263;3;5;8;11;38;41;0;0;-0,142769;-0,2403;37;3;0;0,049531;0,067300;-0,825312;0,528497;13
5836;64;1;3;8;11;17;41;0;0;-1,316668;-1,4142;37;3;0;-0,679814;0,592949;-1,331767;-0,268954;13
5837;421;5;11;12;38;40;47;0;0;-1,205498;-1,3030;37;3;0;-1,290285;-1,811785;-0,601803;-0,195895;13
5838;454;8;12;38;40;41;47;0;0;-1,054292;-1,1518;37;3;0;-0,630283;0,523606;-0,498407;-0,697398;13
5839;207;1;8;11;17;38;40;0;0;-0,359747;-0,4573;37;3;0;-0,221033;-0,936323;-0,835837;0,433769;13
5840;167;1;5;11;12;38;41;0;0;0,875276;0,7777;37;3;0;0,167167;0,818935;0,951616;0,397239;13
5841;360;3;11;12;17;38;47;0;0;1,470090;1,3725;37;3;0;1,482218;-1,452685;0,830265;0,233787;13
5842;318;3;5;17;38;40;41;0;0;0,929610;0,8321;37;3;0;0,755349;0,192986;-1,069252;1,924035;13
5843;320;3;5;17;38;41;47;0;0;1,501189;1,4036;37;3;0;1,863607;1,578618;-0,813548;1,550076;13
5844;92;1;3;11;12;17;38;0;0;-0,413724;-0,5113;37;3;0;0,261277;-0,618086;0,310808;-1,288675;13
5845;228;1;8;17;38;40;47;0;0;-0,062341;-0,1599;37;3;0;0,107730;1,156984;0,581371;-0,797079;13
5846;149;1;5;8;12;40;41;0;0;-0,130973;-0,2285;37;3;0;0,356005;-0,606942;-1,340435;0,757578;13
5847;163;1;5;11;12;17;40;0;0;1,600205;1,5027;37;3;0;-0,390057;-0,259605;0,201220;2,960473;13
5848;13;1;3;5;8;17;40;0;0;0,725143;0,6276;37;3;0;0,062533;0,594187;-0,326905;1,520357;13
5849;198;1;8;11;12;17;40;0;0;0,780549;0,6830;37;3;0;-0,023527;-0,552457;0,206173;1,169305;13
5850;406;5;8;12;38;40;47;0;0;-1,268053;-1,3656;37;3;0;-1,422781;-0,530168;1,058108;-1,831660;13
5851;168;1;5;11;12;38;47;0;0;1,921919;1,8244;37;3;0;0,097205;-1,439683;1,715633;1,516023;13
5852;201;1;8;11;12;38;40;0;0;0,556065;0,4585;37;3;0;-0,723154;0,189271;0,986907;0,699379;13
5853;38;1;3;5;12;17;40;0;0;1,920489;1,8229;37;3;0;1,901375;2,416932;-0,331858;1,756868;13
5854;121;1;3;12;40;41;47;0;0;1,706728;1,6092;37;3;0;1,448165;-0,853978;0,066248;1,441726;13
5855;197;1;8;11;12;17;38;0;0;0,901728;0,8042;37;3;0;1,679723;-0,163638;1,185031;-1,302915;13
5856;49;1;3;5;17;38;47;0;0;0,878851;0,7813;37;3;0;0,066867;1,326009;2,017773;-0,562426;13
5857;249;1;12;17;38;41;47;0;0;-0,119892;-0,2174;37;3;0;-0,025385;-1,240321;-1,275426;1,093151;13
5858;157;1;5;8;17;41;47;0;0;-0,838029;-0,9356;37;3;0;-1,028389;-0,477542;-0,071820;-0,351299;13
5859;208;1;8;11;17;38;41;0;0;-1,396739;-1,4943;37;3;0;-0,141164;0,406588;-0,829027;-1,449032;13
5860;345;3;8;12;17;38;47;0;0;1,189126;1,0916;37;3;0;0,030957;-0,166115;1,726159;0,302511;13
5861;462;12;17;38;40;41;47;0;0;0,616833;0,5193;37;3;0;0,363434;2,434268;-0,024766;0,729717;13
5862;17;1;3;5;8;38;41;0;0;-0,779048;-0,8766;37;3;0;-1,437640;0,954526;1,253756;-1,165467;13
5863;26;1;3;5;11;12;47;0;0;1,180547;1,0830;37;3;0;0,982573;-0,311612;1,571993;-0,509799;13
5864;14;1;3;5;8;17;41;0;0;1,551233;1,4537;37;3;0;-0,573942;0,507508;1,052536;2,208220;13
5865;403;5;8;12;17;40;47;0;0;-1,535433;-1,6330;37;3;0;-0,621615;-0,915892;-0,541746;-1,496087;13
5866;193;1;5;17;38;40;47;0;0;0,082430;-0,0151;37;3;0;-3,096313;1,133457;1,549085;1,690001;13
5867;296;3;5;11;12;40;47;0;0;0,519961;0,4224;37;3;0;1,659911;0,476551;0,411108;-1,170420;13
5868;206;1;8;11;12;41;47;0;0;0,789128;0,6916;37;3;0;-0,531221;-1,291090;1,279140;0,618891;13
5869;47;1;3;5;17;38;40;0;0;-0,450900;-0,5484;37;3;0;-1,316908;1,455409;-0,359720;0,895646;13
5870;378;3;17;38;40;41;47;0;0;1,090467;0,9929;37;3;0;-0,143640;-2,254470;0,094109;1,938276;13
5871;342;3;8;11;40;41;47;0;0;-0,430167;-0,5277;37;3;0;-1,542894;0,786120;-0,225366;1,023189;13
5872;351;3;8;12;38;41;47;0;0;-0,051259;-0,1488;37;3;0;1,170172;-1,053960;0,816644;-2,075600;13
5873;229;1;8;17;38;41;47;0;0;0,173583;0,0760;37;3;0;0,084203;-0,625516;0,382009;-0,165558;13
5874;272;3;5;8;12;38;40;0;0;-1,498257;-1,5958;37;3;0;-1,988673;-0,787730;-0,916325;0,309941;13
5875;10;1;3;5;8;12;41;0;0;-0,935973;-1,0335;37;3;0;0,084822;-1,241559;-0,653810;-1,052164;13
5876;78;1;3;8;12;38;47;0;0;0,111027;0,0135;37;3;0;-0,052627;1,435597;-0,209269;0,454200;13
5877;67;1;3;8;11;38;41;0;0;-1,672340;-1,7699;37;3;0;0,248894;-0,787111;-1,604188;-1,541284;13
5878;79;1;3;8;12;40;41;0;0;1,417186;1,3196;37;3;0;-0,323810;-1,739346;2,041300;0,737147;13
5879;445;8;11;17;38;40;41;0;0;0,086005;-0,0115;37;3;0;-0,682291;1,340249;0,832742;-0,001486;13
5880;28;1;3;5;11;17;40;0;0;0,836313;0,7388;37;3;0;-0,576418;-0,060861;0,412965;1,611989;13
5881;452;8;12;17;38;41;47;0;0;1,104051;1,0065;37;3;0;-0,607994;0,713681;2,097642;0,422624;13
5882;194;1;5;17;38;41;47;0;0;-1,248036;-1,3456;37;3;0;-0,987526;-0,384052;-0,463116;-0,711019;13
5883;97;1;3;11;12;38;41;0;0;0,746233;0,6487;37;3;0;-1,017864;1,491319;0,325667;1,984711;13
5884;73;1;3;8;12;17;40;0;0;0,021662;-0,0759;37;3;0;-0,379532;0,215275;0,052008;0,365044;13
5885;365;3;11;12;38;40;47;0;0;1,507265;1,4097;37;3;0;-0,338050;0,000433;2,261094;0,687615;13
5886;411;5;8;17;38;41;47;0;0;0,897081;0,7995;37;3;0;0,474260;-0,353095;0,318237;0,761293;13
5887;195;1;5;17;40;41;47;0;0;-1,306302;-1,4038;37;3;0;-0,261896;-0,594559;-0,957808;-1,042877;13
5888;115;1;3;12;17;40;41;0;0;-1,452145;-1,5497;37;3;0;-0,584467;-1,166024;0,590039;-2,520761;13
5889;327;3;8;11;12;38;40;0;0;-0,970647;-1,0682;37;3;0;-0,505836;1,275859;-1,883420;0,708047;13
5890;285;3;5;8;38;40;47;0;0;-0,202465;-0,3000;37;3;0;-1,764545;0,826984;1,182555;0,231310;13
5891;340;3;8;11;38;40;47;0;0;-1,084676;-1,1822;37;3;0;-0,447637;0,035105;0,178931;-1,610008;13
5892;241;1;11;12;40;41;47;0;0;-0,973149;-1,0707;37;3;0;0,191933;0,224562;-0,294710;-1,582766;13
5893;321;3;5;17;40;41;47;0;0;0,379122;0,2816;37;3;0;0,660621;-0,294896;0,929946;-0,933909;13
5894;212;1;8;11;17;41;47;0;0;-0,099874;-0,1974;37;3;0;-0,783830;-0,290562;0,490358;0,120484;13
5895;58;1;3;8;11;12;38;0;0;-0,912381;-1,0099;37;3;0;-1,092161;-1,118969;-0,467450;-0,020679;13
5896;420;5;11;12;38;40;41;0;0;-1,091826;-1,1894;37;3;0;-0,550414;1,543327;-1,291523;-0,049160;13
5897;291;3;5;11;12;17;47;0;0;-2,459824;-2,5574;37;3;0;-2,427024;0,996008;-1,504507;-0,329010;13
5898;98;1;3;11;12;38;47;0;0;-1,949729;-2,0473;37;3;0;-1,731731;0,406588;-1,814695;0,169396;13
5899;68;1;3;8;11;38;47;0;0;0,154995;0,0574;37;3;0;-0,744824;1,219517;-0,036529;1,049812;13
5900;219;1;8;12;17;38;47;0;0;0,553562;0,4560;37;3;0;-1,446927;0,854226;1,018483;1,387242;13
5901;415;5;11;12;17;38;41;0;0;0,271527;0,1740;37;3;0;0,987526;1,018917;-1,688391;1,171163;13
5902;91;1;3;8;40;41;47;0;0;0,079928;-0,0176;37;3;0;0,888464;1,550137;0,331239;-1,081264;13
5903;313;3;5;12;17;41;47;0;0;1,904046;1,8065;37;3;0;2,009105;-2,127546;0,726869;0,561930;13
5904;247;1;12;17;38;40;41;0;0;1,364281;1,2667;37;3;0;0,798070;1,978581;0,583848;0,981087;13
5905;399;5;8;12;17;38;40;0;0;3,092957;2,9954;37;3;0;0,744205;0,537846;2,822653;1,790301;13
5906;387;5;8;11;12;40;47;0;0;0,454188;0,3566;37;3;0;1,810362;0,651148;0,023527;-1,047211;13
5907;202;1;8;11;12;38;41;0;0;-0,082001;-0,1795;37;3;0;-0,707676;-0,068910;-0,963380;1,529025;13
5908;12;1;3;5;8;17;38;0;0;-0,353671;-0,4512;37;3;0;-0,856888;-0,424915;-0,214841;0,459153;13
5909;293;3;5;11;12;38;41;0;0;-1,105052;-1,2026;37;3;0;-2,145315;0,186794;-0,024766;0,256076;13
5910;368;3;11;17;38;40;41;0;0;-0,988162;-1,0857;37;3;0;-0,014240;-1,187694;-0,712629;-0,984678;13
5911;233;1;11;12;17;38;41;0;0;-0,481284;-0,5788;37;3;0;-1,359629;-0,472589;-1,839461;2,365481;13
