# elotto v3 mode=649 focus=on items=5005/5005 blocks=49 paused_ms=0
order,item,n1,n2,n3,n4,n5,n6,e1,e2,z_raw,block
3744,3805,8,19,29,35,36,38,0,0,-1.965041,36
3745,2913,5,19,26,27,29,35,0,0,-2.524776,36
3746,3099,5,22,27,29,35,36,0,0,-4.671850,36
3747,1233,4,17,19,22,30,36,0,0,-2.692803,36
3748,31,4,5,8,17,27,36,0,0,-3.351598,36
3749,3985,8,26,27,35,38,41,0,0,-3.790174,36
3750,4717,19,26,29,35,36,41,0,0,-4.754133,36
3751,1506,4,17,29,30,35,36,0,0,-4.022109,36
3752,4608,19,22,27,29,35,41,0,0,-3.878847,36
3753,320,4,5,17,26,35,36,0,0,-4.573857,36
3754,4917,22,30,35,36,38,41,0,0,-5.600661,36
3755,1771,4,22,26,27,39,41,0,0,-2.921278,36
3756,3087,5,22,26,35,38,39,0,0,-2.430777,36
3757,4725,19,26,30,35,36,38,0,0,-4.416215,36
3758,603,4,5,26,27,35,39,0,0,-4.496367,36
3759,3941,8,22,30,35,36,38,0,0,-3.304998,36
3760,2088,5,8,17,26,27,38,0,0,-4.008529,36
3761,3589,8,17,29,30,36,38,0,0,-5.702382,36
3762,3219,5,26,30,35,36,38,0,0,-3.938495,36
3763,1820,4,22,27,29,38,41,0,0,-4.135015,36
3764,3563,8,17,27,29,38,41,0,0,-3.808814,36
3765,4371,17,22,27,30,38,41,0,0,-3.580871,36
3766,2917,5,19,26,27,29,41,0,0,-3.841833,36
3767,116,4,5,8,22,29,30,0,0,-5.837656,36
3768,3061,5,22,26,29,30,38,0,0,-4.104659,36
3769,3511,8,17,26,27,36,41,0,0,-3.682060,36
3770,2408,5,8,26,30,35,36,0,0,-4.421008,36
3771,232,4,5,17,19,26,30,0,0,-3.473025,36
3772,3361,8,17,19,27,30,36,0,0,-3.939028,36
3773,2886,5,19,22,29,36,38,0,0,-5.154363,36
3774,795,4,8,17,22,38,41,0,0,-4.929350,36
3775,2469,5,8,29,30,36,41,0,0,-2.566850,36
3776,115,4,5,8,22,27,41,0,0,-2.506668,36
3777,2761,5,17,27,29,30,39,0,0,-3.222182,36
3778,1992,4,29,35,36,38,39,0,0,-3.569421,36
3779,3270,5,29,30,35,36,39,0,0,-6.237620,36
3780,3347,8,17,19,26,35,41,0,0,-2.920213,36
3781,1516,4,17,29,35,36,38,0,0,-2.771891,36
3782,1425,4,17,26,27,30,41,0,0,-4.070840,36
3783,960,4,8,19,27,36,38,0,0,-3.342544,36
3784,2784,5,17,27,35,36,39,0,0,-3.199814,36
3785,1996,4,29,36,38,39,41,0,0,-4.814314,36
3786,1447,4,17,26,29,36,41,0,0,-1.724583,36
3787,450,4,5,19,27,29,30,0,0,-3.679930,36
3788,278,4,5,17,22,27,38,0,0,-2.693069,36
3789,4255,17,19,27,36,39,41,0,0,-3.793635,36
3790,946,4,8,19,27,29,35,0,0,-4.357897,36
3791,1629,4,19,26,27,29,39,0,0,-3.702298,36
3792,1850,4,22,29,30,38,41,0,0,-5.798246,36
3793,874,4,8,17,35,38,39,0,0,-4.985803,36
3794,3174,5,26,27,29,36,39,0,0,-3.017141,36
3795,1398,4,17,22,30,35,41,0,0,-4.913107,36
3796,47,4,5,8,17,35,38,0,0,-3.450124,36
3797,1222,4,17,19,22,27,36,0,0,-2.399887,36
3798,3810,8,19,29,35,39,41,0,0,-3.805086,36
3799,3520,8,17,26,29,35,36,0,0,-3.879646,36
3800,1830,4,22,27,30,38,41,0,0,-4.887277,36
3801,4526,17,29,30,35,38,39,0,0,-5.296561,36
3802,3746,8,19,26,30,36,41,0,0,-4.556548,36
3803,3846,8,22,26,27,36,39,0,0,-2.621172,36
3804,4296,17,22,26,27,29,39,0,0,-5.518644,36
3805,3088,5,22,26,35,38,41,0,0,-2.340239,36
3806,1487,4,17,27,30,35,38,0,0,-2.946043,36
3807,1775,4,22,26,29,30,39,0,0,-5.012698,36
3808,2621,5,17,22,26,27,36,0,0,-3.414442,36
3809,3821,8,19,30,36,38,39,0,0,-3.483144,36
3810,4975,26,30,35,38,39,41,0,0,-5.511454,36
3811,1393,4,17,22,29,38,41,0,0,-4.860595,37
3812,3308,8,17,19,22,29,38,0,0,-3.919269,37
3813,884,4,8,19,22,26,35,0,0,-4.073450,37
3814,4534,17,29,35,36,38,41,0,0,-2.119434,37
3815,1335,4,17,22,26,27,38,0,0,-5.170820,37
3816,2594,5,17,19,29,36,41,0,0,-3.472173,37
3817,4355,17,22,27,29,35,39,0,0,-5.632562,37
3818,4828,22,26,27,36,38,41,0,0,-3.441550,37
3819,3968,8,26,27,29,38,39,0,0,-4.420688,37
3820,3286,5,30,35,36,39,41,0,0,-2.509545,37
3821,1053,4,8,22,29,30,39,0,0,-2.743079,37
3822,130,4,5,8,22,35,41,0,0,-5.143659,37
3823,4604,19,22,27,29,30,41,0,0,-5.001727,37
3824,163,4,5,8,26,38,41,0,0,-4.328553,37
3825,493,4,5,19,30,38,39,0,0,-3.903026,37
3826,4997,27,30,36,38,39,41,0,0,-3.312933,37
3827,1753,4,22,26,27,29,36,0,0,-5.216088,37
3828,1513,4,17,29,30,38,39,0,0,-3.905689,37
3829,1377,4,17,22,27,38,39,0,0,-3.959745,37
3830,4342,17,22,26,35,38,41,0,0,-3.906488,37
3831,2603,5,17,19,30,36,39,0,0,-5.866894,37
3832,4383,17,22,29,30,35,36,0,0,-2.392378,37
3833,815,4,8,17,26,35,36,0,0,-2.879684,37
3834,608,4,5,26,27,38,39,0,0,-2.258169,37
3835,4404,17,22,30,35,36,39,0,0,-4.799083,37
3836,2399,5,8,26,29,35,38,0,0,-4.750352,37
3837,929,4,8,19,26,29,41,0,0,-3.144373,37
3838,1979,4,27,35,36,39,41,0,0,-4.287811,37
3839,4856,22,26,30,35,39,41,0,0,-3.486287,37
3840,3978,8,26,27,30,38,39,0,0,-5.863699,37
3841,2631,5,17,22,26,30,35,0,0,-3.268730,37
3842,546,4,5,22,27,35,38,0,0,-3.738460,37
3843,1030,4,8,22,27,29,35,0,0,-2.566530,37
3844,3123,5,22,27,35,38,41,0,0,-4.891751,37
3845,2422,5,8,26,35,38,41,0,0,-4.134695,37
3846,2273,5,8,19,30,36,39,0,0,-2.368146,37
3847,3376,8,17,19,29,30,36,0,0,-5.067234,37
3848,954,4,8,19,27,30,39,0,0,-3.349148,37
3849,805,4,8,17,26,29,35,0,0,-5.619780,37
3850,704,4,5,30,35,38,39,0,0,-5.001993,37
3851,912,4,8,19,22,36,39,0,0,-4.064928,37
3852,2865,5,19,22,27,30,39,0,0,-3.482292,37
3853,3322,8,17,19,22,36,41,0,0,-2.476791,37
3854,983,4,8,19,30,35,39,0,0,-2.289858,37
3855,2129,5,8,17,27,36,41,0,0,-3.917139,37
3856,3976,8,26,27,30,36,39,0,0,-3.247693,37
3857,3659,8,19,22,27,35,36,0,0,-5.192655,37
3858,1462,4,17,26,35,36,39,0,0,-4.668069,37
3859,3312,8,17,19,22,30,36,0,0,-3.303081,37
3860,4083,17,19,22,26,27,30,0,0,-4.833700,37
3861,4562,19,22,26,27,38,39,0,0,-3.958147,37
3862,2561,5,17,19,26,39,41,0,0,-2.841871,37
3863,4773,19,27,35,38,39,41,0,0,-2.103456,37
3864,356,4,5,17,29,35,36,0,0,-3.037060,37
3865,4472,17,26,29,38,39,41,0,0,-2.354033,37
3866,1785,4,22,26,29,38,41,0,0,-5.343108,37
3867,4365,17,22,27,30,35,39,0,0,-5.601672,37
3868,3104,5,22,27,29,36,39,0,0,-6.384557,37
3869,3638,8,19,22,26,35,36,0,0,-5.730023,37
3870,4829,22,26,27,36,39,41,0,0,-4.045223,37
3871,3277,5,29,30,36,39,41,0,0,-5.055784,37
3872,2672,5,17,22,29,35,36,0,0,-4.685378,37
3873,1192,4,8,29,36,38,39,0,0,-2.187603,37
3874,316,4,5,17,26,30,36,0,0,-4.127772,37
3875,4356,17,22,27,29,35,41,0,0,-3.938975,37
3876,2727,5,17,26,29,30,41,0,0,-4.333879,37
3877,3850,8,22,26,27,39,41,0,0,-3.089784,37
3878,2618,5,17,22,26,27,29,0,0,-4.157597,37
3879,4463,17,26,29,35,36,38,0,0,-5.378790,37
3880,883,4,8,19,22,26,30,0,0,-3.363528,37
3881,4684,19,26,27,29,39,41,0,0,-3.996493,37
3882,2182,5,8,19,22,27,41,0,0,-4.697893,37
3883,175,4,5,8,27,30,41,0,0,-4.471017,37
3884,3535,8,17,26,30,36,39,0,0,-3.847638,37
3885,644,4,5,26,36,39,41,0,0,-4.301924,37
3886,710,4,5,30,38,39,41,0,0,-3.709435,37
3887,896,4,8,19,22,29,30,0,0,-4.536257,37
3888,4222,17,19,27,29,30,35,0,0,-3.152628,37
3889,2908,5,19,22,36,38,39,0,0,-2.883146,37
3890,2959,5,19,26,35,36,39,0,0,-2.551086,37
3891,4052,8,27,30,36,38,39,0,0,-3.761894,37
3892,2888,5,19,22,29,36,41,0,0,-2.972618,37
3893,4710,19,26,29,30,36,39,0,0,-5.222212,37
3894,950,4,8,19,27,29,41,0,0,-3.487884,37
3895,1984,4,29,30,35,36,41,0,0,-2.531380,37
3896,1291,4,17,19,27,36,39,0,0,-3.210945,37
3897,4433,17,26,27,30,35,36,0,0,-3.581617,37
3898,2525,5,17,19,22,35,38,0,0,-3.353409,37
3899,3358,8,17,19,27,29,39,0,0,-2.464542,37
3900,4676,19,26,27,29,35,38,0,0,-4.299262,37
3901,4434,17,26,27,30,35,38,0,0,-3.040788,37
3902,4123,17,19,22,27,35,39,0,0,-2.405427,37
3903,2814,5,17,30,35,36,39,0,0,-4.208990,37
3904,2842,5,19,22,26,30,36,0,0,-2.759322,37
3905,975,4,8,19,29,36,38,0,0,-4.315239,37
3906,3907,8,22,27,30,36,41,0,0,-3.596263,37
3907,1450,4,17,26,29,39,41,0,0,-2.722308,37
3908,4281,17,19,30,35,38,41,0,0,-3.110288,37
3909,654,4,5,27,29,35,41,0,0,-5.818430,37
3910,2370,5,8,22,36,39,41,0,0,-3.541408,37
3911,2887,5,19,22,29,36,39,0,0,-2.376934,37
3912,4787,19,29,35,36,39,41,0,0,-5.763842,37
3913,1882,4,26,27,29,35,36,0,0,-4.214316,37
3914,3058,5,22,26,27,39,41,0,0,-1.859244,38
3915,2958,5,19,26,35,36,38,0,0,-3.753346,38
3916,263,4,5,17,19,38,39,0,0,-2.981912,38
3917,1304,4,17,19,29,35,41,0,0,-2.987770,38
3918,208,4,5,8,30,38,39,0,0,-2.596594,38
3919,1130,4,8,26,30,39,41,0,0,-3.537121,38
3920,1806,4,22,26,38,39,41,0,0,-3.854801,38
3921,4490,17,27,29,30,35,39,0,0,-3.250062,38
3922,75,4,5,8,19,27,35,0,0,-3.788496,38
3923,3672,8,19,22,29,30,39,0,0,-4.089134,38
3924,3401,8,17,19,35,36,39,0,0,-3.789028,38
3925,626,4,5,26,30,35,36,0,0,-3.871045,38
3926,1407,4,17,22,35,36,41,0,0,-3.537387,38
3927,3773,8,19,27,29,38,41,0,0,-2.923328,38
3928,4506,17,27,29,36,39,41,0,0,-5.587000,38
3929,3409,8,17,19,38,39,41,0,0,-4.358350,38
3930,177,4,5,8,27,35,38,0,0,-2.811221,38
3931,20,4,5,8,17,26,27,0,0,-3.481466,38
3932,3519,8,17,26,29,30,41,0,0,-2.663166,38
3933,314,4,5,17,26,29,41,0,0,-4.033213,38
3934,712,4,5,35,36,38,41,0,0,-2.481291,38
3935,2624,5,17,22,26,27,41,0,0,-2.641064,38
3936,4965,26,29,30,36,39,41,0,0,-3.283881,38
3937,85,4,5,8,19,29,41,0,0,-5.259200,38
3938,516,4,5,22,26,29,38,0,0,-2.476764,38
3939,2452,5,8,27,30,39,41,0,0,0.043911,38
3940,4081,8,35,36,38,39,41,0,0,-2.492742,38
3941,686,4,5,29,30,36,39,0,0,-2.832525,38
3942,4674,19,26,27,29,30,41,0,0,-3.251394,38
3943,2139,5,8,17,29,35,38,0,0,-1.265423,38
3944,2299,5,8,22,26,29,39,0,0,-3.389597,38
3945,3372,8,17,19,27,38,39,0,0,-3.467886,38
3946,3661,8,19,22,27,35,39,0,0,-4.304827,38
3947,1927,4,26,29,35,39,41,0,0,-4.374061,38
3948,4808,22,26,27,29,38,39,0,0,-2.614435,38
3949,891,4,8,19,22,27,35,0,0,-3.466022,38
3950,1083,4,8,22,36,39,41,0,0,-1.048134,38
3951,2207,5,8,19,26,27,36,0,0,-3.853736,38
3952,4049,8,27,30,35,38,39,0,0,-1.464074,38
3953,4106,17,19,22,26,36,41,0,0,-3.390130,38
3954,1000,4,8,19,38,39,41,0,0,-3.165117,38
3955,265,4,5,17,19,39,41,0,0,-2.259474,38
3956,4091,17,19,22,26,29,36,0,0,-4.403086,38
3957,4940,26,27,29,36,39,41,0,0,-4.854710,38
3958,4833,22,26,29,30,35,39,0,0,-2.239237,38
3959,3385,8,17,19,29,36,39,0,0,-3.140086,38
3960,2592,5,17,19,29,36,38,0,0,-3.013067,38
3961,3309,8,17,19,22,29,39,0,0,-1.534374,38
3962,4078,8,30,35,36,39,41,0,0,-3.223966,38
3963,143,4,5,8,26,27,41,0,0,-3.548304,38
3964,1727,4,19,29,35,36,39,0,0,-1.595087,38
3965,4172,17,19,26,27,30,35,0,0,-3.295331,38
3966,1964,4,27,29,36,38,41,0,0,-3.974897,38
3967,589,4,5,22,38,39,41,0,0,-2.446408,38
3968,4951,26,27,30,38,39,41,0,0,-2.915872,38
3969,4201,17,19,26,29,39,41,0,0,-1.888802,38
3970,3449,8,17,22,27,35,36,0,0,-0.806345,38
3971,766,4,8,17,22,26,38,0,0,-1.880281,38
3972,4075,8,29,36,38,39,41,0,0,-2.302346,38
3973,383,4,5,17,36,38,41,0,0,-2.588605,38
3974,1740,4,19,30,35,38,41,0,0,-3.628990,38
3975,2528,5,17,19,22,36,38,0,0,-1.402828,38
3976,2398,5,8,26,29,35,36,0,0,-2.694321,38
3977,4866,22,27,29,30,35,36,0,0,-3.434599,38
3978,21,4,5,8,17,26,29,0,0,-2.943566,38
3979,1770,4,22,26,27,38,41,0,0,-2.950490,38
3980,2071,5,8,17,22,30,38,0,0,-2.881787,38
3981,1539,4,17,35,38,39,41,0,0,-3.460163,38
3982,2450,5,8,27,30,38,39,0,0,-3.319564,38
3983,4703,19,26,27,36,39,41,0,0,-3.174703,38
3984,1954,4,27,29,30,38,39,0,0,-2.248823,38
3985,4460,17,26,29,30,38,39,0,0,-2.777669,38
3986,1147,4,8,27,29,35,38,0,0,-3.425812,38
3987,979,4,8,19,29,38,41,0,0,-3.428475,38
3988,49,4,5,8,17,35,41,0,0,-2.294624,38
3989,117,4,5,8,22,29,35,0,0,-4.562593,38
3990,3440,8,17,22,27,29,36,0,0,-3.681182,38
3991,4309,17,22,26,27,36,41,0,0,-3.665737,38
3992,4143,17,19,22,29,38,39,0,0,-2.782462,38
3993,4578,19,22,26,29,38,41,0,0,-4.628100,38
3994,184,4,5,8,27,38,41,0,0,-3.106267,38
3995,4318,17,22,26,29,35,36,0,0,-5.492734,38
3996,3530,8,17,26,30,35,36,0,0,-4.889061,38
3997,597,4,5,26,27,30,36,0,0,-3.478538,38
3998,2640,5,17,22,26,36,38,0,0,-2.732134,38
3999,2227,5,8,19,26,36,39,0,0,-5.684195,38
4000,3745,8,19,26,30,36,39,0,0,-5.738251,38
4001,1346,4,17,22,26,30,38,0,0,-5.360656,38
4002,89,4,5,8,19,30,39,0,0,-3.200799,38
4003,4299,17,22,26,27,30,36,0,0,-3.272697,38
4004,2589,5,17,19,29,35,38,0,0,-4.792931,38
4005,3172,5,26,27,29,35,41,0,0,-3.397852,38
4006,293,4,5,17,22,35,38,0,0,-4.212958,38
4007,989,4,8,19,30,38,41,0,0,-5.649844,38
4008,2516,5,17,19,22,29,38,0,0,-5.894029,38
4009,4794,19,30,36,38,39,41,0,0,-5.817072,38
4010,3602,8,17,29,36,38,41,0,0,-5.168130,38
4011,3241,5,27,29,30,38,39,0,0,-5.219790,38
4012,4789,19,29,36,38,39,41,0,0,-4.602802,38
4013,4884,22,27,29,36,39,41,0,0,-4.968947,38
4014,1956,4,27,29,30,39,41,0,0,-4.596944,38
4015,1535,4,17,30,38,39,41,0,0,-4.495489,38
4016,3281,5,29,35,36,39,41,0,0,-5.015015,38
4017,3122,5,22,27,35,38,39,0,0,-1.785829,39
4018,2566,5,17,19,27,29,39,0,0,-1.761863,39
4019,2288,5,8,22,26,27,29,0,0,-2.955895,39
4020,1939,4,26,30,36,38,41,0,0,-1.309707,39
4021,852,4,8,17,29,35,38,0,0,-3.853816,39
4022,4223,17,19,27,29,30,36,0,0,-5.272594,39
4023,109,4,5,8,22,27,29,0,0,-2.121085,39
4024,820,4,8,17,26,36,39,0,0,-2.146382,39
4025,3829,8,19,36,38,39,41,0,0,-2.653393,39
4026,3080,5,22,26,30,36,41,0,0,-2.369797,39
4027,3525,8,17,26,29,36,39,0,0,-3.069600,39
4028,4615,19,22,27,30,35,36,0,0,-2.551138,39
4029,901,4,8,19,22,29,41,0,0,-3.757953,39
4030,3777,8,19,27,30,35,39,0,0,-2.341570,39
4031,937,4,8,19,26,35,39,0,0,-2.427848,39
4032,3398,8,17,19,30,38,41,0,0,-2.215883,39
4033,1555,4,19,22,26,30,36,0,0,-2.339707,39
4034,4198,17,19,26,29,36,41,0,0,-2.519983,39
4035,2773,5,17,27,30,35,36,0,0,-1.880095,39
4036,908,4,8,19,22,35,38,0,0,-2.784939,39
4037,4847,22,26,29,36,38,39,0,0,-4.398374,39
4038,1357,4,17,22,26,38,41,0,0,-1.666000,39
4039,668,4,5,27,30,38,39,0,0,-1.250592,39
4040,1081,4,8,22,36,38,39,0,0,-1.331011,39
4041,962,4,8,19,27,36,41,0,0,-2.741268,39
4042,1587,4,19,22,27,38,39,0,0,-3.292216,39
4043,1523,4,17,29,36,38,41,0,0,-1.949330,39
4044,1066,4,8,22,30,35,38,0,0,-0.733195,39
4045,4151,17,19,22,30,36,39,0,0,-3.616287,39
4046,3771,8,19,27,29,36,41,0,0,-2.368465,39
4047,2514,5,17,19,22,29,35,0,0,-3.275173,39
4048,194,4,5,8,29,35,41,0,0,-3.391274,39
4049,4188,17,19,26,29,30,36,0,0,-2.455275,39
4050,4282,17,19,30,35,39,41,0,0,-2.465661,39
4051,1469,4,17,26,36,39,41,0,0,-2.459802,39
4052,3323,8,17,19,22,38,39,0,0,-2.643008,39
4053,1731,4,19,29,35,39,41,0,0,-0.517237,39
4054,4606,19,22,27,29,35,38,0,0,-2.315208,39
4055,1999,4,30,35,36,39,41,0,0,-2.563121,39
4056,2629,5,17,22,26,29,39,0,0,-1.708606,39
4057,3820,8,19,30,35,39,41,0,0,-3.559568,39
4058,482,4,5,19,29,36,41,0,0,-2.756712,39
4059,4672,19,26,27,29,30,38,0,0,-3.492996,39
4060,4286,17,19,30,38,39,41,0,0,-1.418352,39
4061,4047,8,27,30,35,36,39,0,0,-4.885679,39
4062,1868,4,22,30,36,38,39,0,0,-2.572708,39
4063,4853,22,26,30,35,36,41,0,0,-4.465478,39
4064,2769,5,17,27,29,36,41,0,0,-2.792128,39
4065,2688,5,17,22,30,36,41,0,0,-2.367667,39
4066,4193,17,19,26,29,35,38,0,0,-4.815113,39
4067,2385,5,8,26,27,35,39,0,0,-2.716769,39
4068,2803,5,17,29,35,36,38,0,0,-1.517678,39
4069,3739,8,19,26,29,39,41,0,0,-3.693777,39
4070,4946,26,27,30,35,38,41,0,0,-3.579007,39
4071,4742,19,27,29,30,35,39,0,0,-3.629868,39
4072,2897,5,19,22,30,36,39,0,0,-4.225819,39
4073,88,4,5,8,19,30,38,0,0,-2.204699,39
4074,867,4,8,17,30,36,41,0,0,-2.104309,39
4075,4581,19,22,26,30,35,38,0,0,-3.061611,39
4076,4388,17,22,29,30,36,39,0,0,-3.031787,39
4077,446,4,5,19,26,36,41,0,0,-1.897669,39
4078,4793,19,30,35,38,39,41,0,0,-1.752809,39
4079,4044,8,27,29,36,39,41,0,0,-2.680022,39
4080,2930,5,19,26,27,38,39,0,0,-3.211797,39
4081,1177,4,8,29,30,35,38,0,0,-2.035074,39
4082,3489,8,17,22,35,39,41,0,0,-1.693161,39
4083,4573,19,22,26,29,35,41,0,0,-2.145583,39
4084,1817,4,22,27,29,36,39,0,0,-3.545189,39
4085,4000,8,26,29,30,39,41,0,0,-3.019271,39
4086,647,4,5,27,29,30,36,0,0,-3.536934,39
4087,2093,5,8,17,26,29,36,0,0,-3.861538,39
4088,627,4,5,26,30,35,38,0,0,-0.766482,39
4089,3876,8,22,26,35,36,38,0,0,-2.457938,39
4090,2033,5,8,17,19,30,35,0,0,-3.919589,39
4091,3137,5,22,29,30,38,41,0,0,-1.976758,39
4092,4530,17,29,30,36,38,41,0,0,-3.141497,39
4093,739,4,8,17,19,27,41,0,0,-3.130846,39
4094,1310,4,17,19,29,39,41,0,0,-1.509689,39
4095,2530,5,17,19,22,36,41,0,0,-5.074743,39
4096,3388,8,17,19,29,38,41,0,0,-1.625790,39
4097,466,4,5,19,27,36,39,0,0,-2.064631,39
4098,4417,17,22,36,38,39,41,0,0,-3.996013,39
4099,3206,5,26,29,30,38,39,0,0,-2.434771,39
4100,3848,8,22,26,27,38,39,0,0,-3.243752,39
4101,2197,5,8,19,22,35,41,0,0,-2.927935,39
4102,2198,5,8,19,22,36,38,0,0,-3.103951,39
4103,4338,17,22,26,35,36,38,0,0,-5.139984,39
4104,2690,5,17,22,30,38,41,0,0,-3.097560,39
4105,2733,5,17,26,29,36,39,0,0,-3.183837,39
4106,4837,22,26,29,30,36,41,0,0,-3.621613,39
4107,2807,5,17,29,35,38,41,0,0,-3.134840,39
4108,305,4,5,17,26,27,36,0,0,-3.887634,39
4109,4850,22,26,29,38,39,41,0,0,-2.987051,39
4110,1536,4,17,35,36,38,39,0,0,-2.667240,39
4111,834,4,8,17,27,30,39,0,0,-1.245266,39
4112,1504,4,17,27,36,39,41,0,0,-1.996729,39
4113,2813,5,17,30,35,36,38,0,0,-1.982349,39
4114,1943,4,26,35,36,38,41,0,0,-4.201054,39
4115,3650,8,19,22,27,29,36,0,0,-4.353371,39
4116,1563,4,19,22,26,36,38,0,0,-3.091436,39
4117,2522,5,17,19,22,30,39,0,0,-2.566583,39
4118,4551,19,22,26,27,30,36,0,0,-2.455009,39
4119,4570,19,22,26,29,35,36,0,0,-2.839794,39
4120,3063,5,22,26,29,30,41,0,0,-4.788378,40
4121,2540,5,17,19,26,27,41,0,0,-5.589902,40
4122,2821,5,17,30,36,39,41,0,0,-3.750390,40
4123,1129,4,8,26,30,38,41,0,0,-5.931283,40
4124,4523,17,29,30,35,36,38,0,0,-6.532825,40
4125,4644,19,22,29,30,39,41,0,0,-4.707959,40
4126,1162,4,8,27,30,36,41,0,0,-4.839239,40
4127,3092,5,22,26,36,39,41,0,0,-5.763788,40
4128,3169,5,26,27,29,35,36,0,0,-5.778434,40
4129,4041,8,27,29,35,39,41,0,0,-5.197927,40
4130,1561,4,19,22,26,35,39,0,0,-6.606854,40
4131,1409,4,17,22,35,38,41,0,0,-5.318822,40
4132,956,4,8,19,27,35,36,0,0,-4.434748,40
4133,4599,19,22,26,38,39,41,0,0,-6.488888,40
4134,2999,5,19,27,36,38,39,0,0,-5.585908,40
4135,4114,17,19,22,27,29,39,0,0,-2.745156,40
4136,3502,8,17,26,27,30,38,0,0,-6.104636,40
4137,4427,17,26,27,29,36,38,0,0,-5.116443,40
4138,1101,4,8,26,27,36,39,0,0,-6.106500,40
4139,3531,8,17,26,30,35,38,0,0,-5.850598,40
4140,3942,8,22,30,35,36,39,0,0,-5.284471,40
4141,4450,17,26,27,36,38,41,0,0,-6.454538,40
4142,2591,5,17,19,29,35,41,0,0,-4.005759,40
4143,3279,5,29,35,36,38,39,0,0,-7.051819,40
4144,2978,5,19,27,29,36,39,0,0,-7.305591,40
4145,279,4,5,17,22,27,39,0,0,-5.574724,40
4146,2595,5,17,19,29,38,39,0,0,-5.134019,40
4147,1444,4,17,26,29,35,41,0,0,-5.747810,40
4148,999,4,8,19,36,39,41,0,0,-6.189582,40
4149,4050,8,27,30,35,38,41,0,0,-6.521908,40
4150,562,4,5,22,29,35,39,0,0,-5.644757,40
4151,2214,5,8,19,26,29,38,0,0,-7.578003,40
4152,2044,5,8,17,19,36,41,0,0,-5.549160,40
4153,2648,5,17,22,27,29,36,0,0,-5.731300,40
4154,4889,22,27,30,35,38,39,0,0,-5.106058,40
4155,3258,5,27,30,35,38,41,0,0,-5.212041,40
4156,2904,5,19,22,35,36,41,0,0,-5.909713,40
4157,3824,8,19,30,38,39,41,0,0,-6.821481,40
4158,4849,22,26,29,36,39,41,0,0,-5.689228,40
4159,969,4,8,19,29,30,39,0,0,-5.646355,40
4160,4602,19,22,27,29,30,38,0,0,-6.851305,40
4161,2245,5,8,19,27,35,39,0,0,-5.193667,40
4162,2221,5,8,19,26,30,41,0,0,-6.007707,40
4163,1485,4,17,27,29,39,41,0,0,-3.614317,40
4164,545,4,5,22,27,35,36,0,0,-6.265207,40
4165,3912,8,22,27,35,36,39,0,0,-5.483387,40
4166,4840,22,26,29,30,39,41,0,0,-6.190114,40
4167,1103,4,8,26,27,38,39,0,0,-4.879714,40
4168,3929,8,22,29,30,38,41,0,0,-4.813142,40
4169,2694,5,17,22,35,36,41,0,0,-7.455777,40
4170,2038,5,8,17,19,35,36,0,0,-5.191004,40
4171,3439,8,17,22,27,29,35,0,0,-6.152567,40
4172,4016,8,26,30,35,39,41,0,0,-4.777194,40
4173,4798,22,26,27,29,30,38,0,0,-5.183016,40
4174,3487,8,17,22,35,38,39,0,0,-4.416907,40
4175,3019,5,19,29,36,38,39,0,0,-5.690825,40
4176,166,4,5,8,27,29,35,0,0,-6.996165,40
4177,1554,4,19,22,26,30,35,0,0,-6.549602,40
4178,3857,8,22,26,29,35,38,0,0,-7.535929,40
4179,3559,8,17,27,29,36,38,0,0,-5.976285,40
4180,1725,4,19,29,30,39,41,0,0,-5.942733,40
4181,3237,5,27,29,30,35,41,0,0,-4.007624,40
4182,308,4,5,17,26,27,41,0,0,-5.801601,40
4183,585,4,5,22,35,39,41,0,0,-7.386809,40
4184,4499,17,27,29,35,36,39,0,0,-6.231122,40
4185,1911,4,26,27,38,39,41,0,0,-6.132063,40
4186,1477,4,17,27,29,35,38,0,0,-8.164634,40
4187,4638,19,22,29,30,35,41,0,0,-8.073297,40
4188,2065,5,8,17,22,29,36,0,0,-7.413171,40
4189,2538,5,17,19,26,27,38,0,0,-7.120255,40
4190,4390,17,22,29,30,38,39,0,0,-7.947344,40
4191,2294,5,8,22,26,27,41,0,0,-7.755617,40
4192,4929,26,27,29,30,38,39,0,0,-6.961016,40
4193,4171,17,19,26,27,29,41,0,0,-7.918052,40
4194,272,4,5,17,22,26,39,0,0,-5.477529,40
4195,637,4,5,26,35,36,39,0,0,-7.027587,40
4196,1962,4,27,29,35,39,41,0,0,-7.814200,40
4197,3190,5,26,27,35,36,39,0,0,-5.959509,40
4198,1480,4,17,27,29,36,38,0,0,-7.425686,40
4199,676,4,5,27,35,39,41,0,0,-7.099219,40
4200,3355,8,17,19,27,29,35,0,0,-7.655760,40
4201,1891,4,26,27,29,39,41,0,0,-5.447972,40
4202,397,4,5,19,22,27,36,0,0,-6.976460,40
4203,4765,19,27,30,35,39,41,0,0,-7.401987,40
4204,4295,17,22,26,27,29,38,0,0,-5.980812,40
4205,4002,8,26,29,35,36,39,0,0,-9.446275,40
4206,920,4,8,19,26,27,36,0,0,-8.722506,40
4207,172,4,5,8,27,30,36,0,0,-7.836036,40
4208,195,4,5,8,29,36,38,0,0,-7.567618,40
4209,3769,8,19,27,29,36,38,0,0,-6.414061,40
4210,3752,8,19,26,35,36,41,0,0,-7.878641,40
