# elotto v3 mode=649 focus=on items=3404/5005 blocks=33 paused_ms=0
order,item,n1,n2,n3,n4,n5,n6,e1,e2,z_raw,block
1447,4847,11,13,21,36,42,44,0,0,0.796332,14
1448,2813,6,9,25,28,36,42,0,0,-1.114812,14
1449,586,5,6,11,36,42,44,0,0,-0.941725,14
1450,2897,6,10,11,25,36,44,0,0,-0.493830,14
1451,2242,6,8,10,19,25,45,0,0,0.248313,14
1452,3603,8,9,21,36,44,45,0,0,-0.886337,14
1453,61,5,6,8,10,11,36,0,0,-0.543359,14
1454,2181,6,8,10,11,19,44,0,0,-0.999776,14
1455,4343,9,11,13,28,44,45,0,0,1.693188,14
1456,4555,10,11,13,19,28,36,0,0,-1.523563,14
1457,4059,8,19,28,42,44,45,0,0,-1.602650,14
1458,1757,5,11,13,19,25,28,0,0,-0.341247,14
1459,2355,6,8,11,25,28,45,0,0,-0.320476,14
1460,5001,21,25,28,36,44,45,0,0,-1.357133,14
1461,764,5,8,9,11,13,28,0,0,1.007498,14
1462,677,5,6,19,36,42,44,0,0,-2.228424,14
1463,625,5,6,13,21,44,45,0,0,-0.946519,14
1464,4002,8,13,21,28,36,44,0,0,-1.891571,14
1465,1339,5,9,11,13,21,28,0,0,0.240857,14
1466,1186,5,8,21,28,36,42,0,0,-0.699670,14
1467,4088,9,10,11,13,19,45,0,0,0.298642,14
1468,3275,6,21,25,36,42,44,0,0,-0.847460,14
1469,3435,8,9,11,13,42,44,0,0,0.097062,14
1470,3412,8,9,11,13,19,28,0,0,-0.434448,14
1471,4267,9,10,21,28,36,42,0,0,-0.105316,14
1472,1665,5,10,13,25,36,42,0,0,-2.492316,14
1473,1654,5,10,13,21,28,45,0,0,0.719908,14
1474,728,5,8,9,10,13,28,0,0,-1.285236,14
1475,1055,5,8,11,21,28,36,0,0,-0.995248,14
1476,2488,6,8,25,28,44,45,0,0,-1.678009,14
1477,3708,8,10,13,19,21,44,0,0,-0.360686,14
1478,4801,11,13,19,21,28,36,0,0,-1.825532,14
1479,3711,8,10,13,19,25,36,0,0,-1.038387,14
1480,3580,8,9,19,28,44,45,0,0,-0.884207,14
1481,2588,6,9,10,21,28,36,0,0,-1.280442,14
1482,4884,11,19,21,36,44,45,0,0,-0.695143,14
1483,4392,9,11,21,25,44,45,0,0,-1.919266,14
1484,4217,9,10,13,28,44,45,0,0,-1.031997,14
1485,55,5,6,8,9,44,45,0,0,0.742276,14
1486,4330,9,11,13,25,28,44,0,0,-1.278046,14
1487,3630,8,10,11,13,21,42,0,0,0.223281,14
1488,3146,6,11,21,36,42,45,0,0,-0.393440,14
1489,3995,8,13,21,25,36,42,0,0,-0.614724,14
1490,4338,9,11,13,28,36,42,0,0,-1.042381,14
1491,1849,5,11,21,25,42,44,0,0,1.423971,14
1492,4691,10,13,19,25,36,45,0,0,0.040875,14
1493,3520,8,9,13,21,28,36,0,0,-1.085254,14
1494,981,5,8,10,25,28,36,0,0,-0.572384,14
1495,3722,8,10,13,19,42,44,0,0,0.225146,14
1496,4169,9,10,13,19,21,42,0,0,-0.905510,14
1497,4308,9,11,13,19,36,44,0,0,-0.343644,14
1498,1528,5,9,25,28,36,45,0,0,0.575846,14
1499,1373,5,9,11,19,28,45,0,0,-0.625642,14
1500,2652,6,9,11,19,25,28,0,0,-1.018415,14
1501,2047,6,8,9,10,44,45,0,0,-0.168693,14
1502,914,5,8,10,11,42,44,0,0,-0.497558,14
1503,3100,6,11,19,21,28,42,0,0,-2.119779,14
1504,2863,6,10,11,19,25,36,0,0,-0.587031,14
1505,1279,5,9,10,19,21,44,0,0,0.123425,14
1506,1973,5,19,25,36,42,44,0,0,-0.285061,14
1507,4595,10,11,13,28,44,45,0,0,0.090937,14
1508,2493,6,8,28,36,42,44,0,0,0.533773,14
1509,325,5,6,9,13,36,44,0,0,-0.384120,14
1510,2276,6,8,10,25,42,45,0,0,-1.455659,14
1511,4939,13,19,21,36,42,45,0,0,-0.978472,14
1512,1679,5,10,13,36,44,45,0,0,-0.621648,14
1513,1812,5,11,19,21,28,36,0,0,-0.675438,14
1514,507,5,6,11,13,19,25,0,0,-0.347904,14
1515,913,5,8,10,11,36,45,0,0,-0.767840,14
1516,3963,8,13,19,21,28,44,0,0,-2.102205,14
1517,4319,9,11,13,21,28,42,0,0,-0.806185,14
1518,3884,8,11,13,36,44,45,0,0,0.498889,14
1519,38,5,6,8,9,21,42,0,0,-0.913232,14
1520,4840,11,13,21,25,44,45,0,0,1.221327,14
1521,4706,10,13,21,25,28,42,0,0,-0.652803,14
1522,3405,8,9,10,28,44,45,0,0,0.922552,14
1523,755,5,8,9,10,36,42,0,0,-0.281865,14
1524,2931,6,10,13,19,42,45,0,0,1.303609,14
1525,4935,13,19,21,28,42,44,0,0,-1.173129,14
1526,2402,6,8,13,21,36,42,0,0,-1.628214,14
1527,1572,5,10,11,19,21,42,0,0,-1.104160,14
1528,2640,6,9,11,13,36,42,0,0,0.338850,14
1529,4998,19,28,36,42,44,45,0,0,-0.753992,14
1530,4339,9,11,13,28,36,44,0,0,-0.824026,14
1531,4491,9,19,21,25,28,45,0,0,-1.270590,14
1532,365,5,6,9,21,44,45,0,0,0.010252,14
1533,2905,6,10,11,28,42,44,0,0,0.100257,14
1534,776,5,8,9,11,21,25,0,0,-0.523654,14
1535,4799,11,13,19,21,25,44,0,0,-2.579658,14
1536,2127,6,8,9,19,36,42,0,0,-1.013357,14
1537,1498,5,9,19,28,36,45,0,0,0.812842,14
1538,3976,8,13,19,25,36,44,0,0,-0.772100,14
1539,4633,10,11,19,36,44,45,0,0,-1.057826,14
1540,3390,8,9,10,25,28,36,0,0,-0.252574,14
1541,2826,6,9,28,42,44,45,0,0,-0.402760,14
1542,2518,6,9,10,11,21,45,0,0,1.548328,14
1543,3370,8,9,10,19,36,44,0,0,-0.575580,14
1544,2747,6,9,13,25,44,45,0,0,-0.242987,14
1545,4234,9,10,19,21,42,44,0,0,-0.197718,14
1546,1174,5,8,19,36,44,45,0,0,-0.470503,15
1547,2861,6,10,11,19,21,45,0,0,-0.021809,15
1548,2356,6,8,11,25,36,42,0,0,-0.193032,15
1549,4927,13,19,21,25,36,44,0,0,0.128111,15
1550,17,5,6,8,9,11,42,0,0,1.505349,15
1551,2364,6,8,11,28,36,45,0,0,2.614701,15
1552,490,5,6,10,25,36,42,0,0,-0.743714,15
1553,3398,8,9,10,25,42,45,0,0,-1.069117,15
1554,539,5,6,11,19,21,45,0,0,-1.317563,15
1555,1520,5,9,21,28,42,45,0,0,-0.587137,15
1556,4230,9,10,19,21,28,45,0,0,1.209237,15
1557,3186,6,13,19,25,42,44,0,0,1.174087,15
1558,2900,6,10,11,25,42,45,0,0,0.568017,15
1559,2515,6,9,10,11,21,36,0,0,1.766842,15
1560,2720,6,9,13,19,42,44,0,0,-1.784631,15
1561,252,5,6,9,10,25,36,0,0,-0.798303,15
1562,676,5,6,19,28,44,45,0,0,0.095624,15
1563,970,5,8,10,21,25,45,0,0,0.107873,15
1564,3353,8,9,10,13,44,45,0,0,0.896882,15
1565,2602,6,9,10,25,36,42,0,0,-0.262000,15
1566,1094,5,8,13,19,25,44,0,0,0.468160,15
1567,398,5,6,10,11,19,42,0,0,-1.708739,15
1568,2788,6,9,19,28,44,45,0,0,-0.177587,15
1569,359,5,6,9,21,28,45,0,0,0.793829,15
1570,4625,10,11,19,28,36,42,0,0,-0.292623,15
1571,777,5,8,9,11,21,28,0,0,-2.041065,15
1572,2259,6,8,10,21,28,42,0,0,-1.177230,15
1573,2341,6,8,11,21,25,45,0,0,-1.120511,15
1574,2605,6,9,10,25,42,44,0,0,0.470822,15
1575,3032,6,10,25,42,44,45,0,0,-0.619092,15
1576,4687,10,13,19,25,28,44,0,0,0.632193,15
1577,1982,5,21,25,28,36,42,0,0,-0.443342,15
1578,2799,6,9,21,25,36,45,0,0,1.104319,15
1579,1091,5,8,13,19,25,28,0,0,0.057545,15
1580,2486,6,8,25,28,42,44,0,0,0.351260,15
1581,248,5,6,9,10,21,42,0,0,-1.724983,15
1582,3492,8,9,11,36,44,45,0,0,0.090830,15
1583,781,5,8,9,11,21,45,0,0,-0.705368,15
1584,4221,9,10,13,42,44,45,0,0,-0.322181,15
1585,1454,5,9,13,25,28,45,0,0,0.767466,15
1586,3240,6,19,21,25,36,45,0,0,0.634323,15
1587,724,5,8,9,10,11,45,0,0,0.750424,15
1588,1063,5,8,11,21,42,45,0,0,-1.248861,15
1589,1977,5,19,28,36,42,44,0,0,-0.255077,15
1590,1574,5,10,11,19,21,45,0,0,-0.835317,15
1591,3387,8,9,10,21,42,44,0,0,1.415343,15
1592,4563,10,11,13,19,42,45,0,0,-1.253388,15
1593,3114,6,11,19,25,36,44,0,0,-0.055893,15
1594,2676,6,9,11,21,36,42,0,0,-2.123348,15
1595,3396,8,9,10,25,36,45,0,0,-0.208477,15
1596,4533,9,21,28,36,42,44,0,0,-1.604887,15
1597,1905,5,13,19,28,42,44,0,0,0.404517,15
1598,1150,5,8,19,21,36,42,0,0,0.554170,15
1599,4490,9,19,21,25,28,44,0,0,-1.670925,15
1600,2512,6,9,10,11,19,45,0,0,-1.518344,15
1601,995,5,8,10,28,42,45,0,0,-0.161077,15
1602,1310,5,9,10,21,44,45,0,0,-0.111814,15
1603,1720,5,10,21,25,36,42,0,0,-0.456390,15
1604,2145,6,8,9,21,42,44,0,0,-1.051276,15
1605,1670,5,10,13,25,44,45,0,0,-0.884580,15
1606,154,5,6,8,13,25,45,0,0,-0.328838,15
1607,4674,10,13,19,21,25,45,0,0,0.777319,15
1608,3308,8,9,10,11,21,42,0,0,0.767999,15
1609,3728,8,10,13,21,25,44,0,0,-0.030863,15
1610,860,5,8,9,21,44,45,0,0,-0.845968,15
1611,1819,5,11,19,21,42,44,0,0,-0.425500,15
1612,2678,6,9,11,21,36,45,0,0,1.414811,15
1613,1018,5,8,11,13,25,45,0,0,-0.374374,15
1614,4869,11,19,21,25,28,45,0,0,-0.278243,15
1615,592,5,6,13,19,21,36,0,0,0.254065,15
1616,2497,6,8,36,42,44,45,0,0,-1.118380,15
1617,3768,8,10,19,21,28,45,0,0,-1.559352,15
1618,2087,6,8,9,13,19,36,0,0,0.141426,15
1619,4294,9,11,13,19,21,36,0,0,-0.744778,15
1620,4142,9,10,11,21,36,45,0,0,-0.324843,15
1621,2534,6,9,10,13,19,21,0,0,-0.725873,15
1622,1483,5,9,19,21,42,44,0,0,-0.923724,15
1623,3880,8,11,13,28,42,45,0,0,0.734180,15
1624,4645,10,11,21,28,36,42,0,0,-0.370113,15
1625,662,5,6,19,25,28,42,0,0,-0.264663,15
1626,4219,9,10,13,36,42,45,0,0,1.535706,15
1627,3801,8,10,21,25,36,45,0,0,0.236224,15
1628,138,5,6,8,13,19,25,0,0,-0.512310,15
1629,4737,10,13,28,36,44,45,0,0,-0.414050,15
1630,1591,5,10,11,21,25,36,0,0,0.477480,15
1631,1671,5,10,13,28,36,42,0,0,0.584261,15
1632,1865,5,11,25,28,42,44,0,0,0.821789,15
1633,4571,10,11,13,21,28,42,0,0,-1.408100,15
1634,111,5,6,8,11,19,28,0,0,0.142224,15
1635,1348,5,9,11,13,25,45,0,0,0.934961,15
1636,109,5,6,8,11,19,21,0,0,-1.264838,15
1637,4101,9,10,11,13,28,42,0,0,-2.609322,15
1638,444,5,6,10,13,36,42,0,0,1.117102,15
1639,2134,6,8,9,21,25,36,0,0,-0.143236,15
1640,1200,5,8,25,28,42,45,0,0,-0.186374,15
1641,3098,6,11,19,21,25,45,0,0,-0.796704,15
1642,214,5,6,8,28,42,44,0,0,0.240484,15
1643,4228,9,10,19,21,28,42,0,0,-1.279750,15
1644,4084,9,10,11,13,19,28,0,0,0.179504,15
1645,1095,5,8,13,19,25,45,0,0,-0.364254,15
1646,1519,5,9,21,28,42,44,0,0,0.247408,15
1647,3090,6,11,13,36,42,44,0,0,-0.195961,15
1648,2400,6,8,13,21,28,44,0,0,-0.813481,15
1649,3219,6,13,25,28,36,42,0,0,0.393253,16
1650,1495,5,9,19,25,44,45,0,0,-0.130001,16
1651,2476,6,8,21,28,42,44,0,0,-1.272107,16
1652,941,5,8,10,13,36,45,0,0,1.267740,16
1653,2638,6,9,11,13,28,44,0,0,0.957515,16
1654,2186,6,8,10,11,21,42,0,0,1.649863,16
1655,4477,9,13,25,28,42,45,0,0,0.173034,16
1656,925,5,8,10,13,21,28,0,0,0.178360,16
1657,968,5,8,10,21,25,42,0,0,-0.289774,16
1658,3919,8,11,19,36,44,45,0,0,2.286555,16
1659,4594,10,11,13,28,42,45,0,0,-0.966676,16
1660,1407,5,9,11,28,36,45,0,0,-0.555262,16
1661,841,5,8,9,19,36,44,0,0,-0.270868,16
1662,940,5,8,10,13,36,44,0,0,-0.539818,16
1663,4812,11,13,19,25,28,42,0,0,-0.414130,16
1664,2566,6,9,10,19,21,44,0,0,0.443848,16
1665,2422,6,8,13,28,42,45,0,0,0.965505,16
1666,875,5,8,9,28,42,45,0,0,0.347451,16
1667,4266,9,10,21,25,44,45,0,0,-2.475460,16
1668,1485,5,9,19,21,44,45,0,0,0.374613,16
1669,1442,5,9,13,21,28,42,0,0,1.119685,16
1670,1958,5,19,21,28,36,44,0,0,1.542017,16
1671,3311,8,9,10,11,25,28,0,0,-1.340277,16
1672,3135,6,11,21,25,36,45,0,0,0.983080,16
1673,1616,5,10,11,28,36,44,0,0,-0.258884,16
1674,1500,5,9,19,28,42,45,0,0,1.702854,16
1675,4024,8,13,28,42,44,45,0,0,1.918813,16
1676,4223,9,10,19,21,25,36,0,0,0.912513,16
1677,285,5,6,9,11,21,44,0,0,0.535717,16
1678,585,5,6,11,28,44,45,0,0,0.574595,16
1679,2639,6,9,11,13,28,45,0,0,1.604860,16
1680,1236,5,9,10,11,25,45,0,0,-1.497120,16
1681,4971,13,21,36,42,44,45,0,0,-0.135061,16
1682,3585,8,9,21,25,28,36,0,0,0.257979,16
1683,1587,5,10,11,19,42,44,0,0,0.236144,16
1684,2169,6,8,10,11,13,21,0,0,0.768984,16
1685,3013,6,10,21,28,36,42,0,0,-1.057480,16
1686,3609,8,9,25,28,42,45,0,0,1.183594,16
1687,3794,8,10,19,42,44,45,0,0,1.195577,16
1688,1432,5,9,13,19,36,45,0,0,1.366000,16
1689,991,5,8,10,28,36,42,0,0,0.980416,16
1690,3996,8,13,21,25,36,44,0,0,0.527195,16
1691,3612,8,9,25,36,42,45,0,0,-0.535824,16
1692,394,5,6,10,11,19,21,0,0,1.165220,16
1693,195,5,6,8,21,36,42,0,0,0.539179,16
1694,405,5,6,10,11,21,44,0,0,-0.997565,16
1695,4336,9,11,13,25,42,45,0,0,-0.663375,16
1696,3016,6,10,21,28,42,44,0,0,-0.341167,16
1697,1708,5,10,19,28,36,45,0,0,-1.126981,16
1698,3810,8,10,21,28,44,45,0,0,0.276886,16
1699,3951,8,11,28,36,42,44,0,0,1.197973,16
1700,1405,5,9,11,28,36,42,0,0,-1.012211,16
1701,2756,6,9,13,36,44,45,0,0,-0.222137,16
1702,2143,6,8,9,21,36,44,0,0,0.655013,16
1703,878,5,8,9,36,42,45,0,0,-0.651126,16
1704,4181,9,10,13,19,36,42,0,0,-0.423450,16
1705,668,5,6,19,25,42,44,0,0,1.683149,16
1706,317,5,6,9,13,25,42,0,0,1.424051,16
1707,3447,8,9,11,19,25,44,0,0,1.275197,16
1708,4365,9,11,19,25,28,44,0,0,-1.219915,16
1709,2703,6,9,13,19,21,28,0,0,0.909584,16
1710,1556,5,10,11,13,25,42,0,0,-0.033073,16
1711,3109,6,11,19,25,28,36,0,0,-2.290922,16
1712,231,5,6,9,10,13,21,0,0,0.101402,16
1713,3416,8,9,11,13,19,45,0,0,-1.034046,16
1714,4908,11,21,25,36,42,45,0,0,-0.133996,16
1715,3910,8,11,19,25,44,45,0,0,-0.900104,16
1716,4400,9,11,21,36,42,45,0,0,-0.243439,16
1717,1242,5,9,10,11,36,44,0,0,0.281412,16
1718,4464,9,13,21,28,36,44,0,0,-1.088103,16
1719,4388,9,11,21,25,36,44,0,0,-0.480701,16
1720,282,5,6,9,11,21,28,0,0,1.429910,16
1721,135,5,6,8,11,42,45,0,0,-0.573636,16
1722,1777,5,11,13,21,28,36,0,0,-0.668434,16
1723,4131,9,10,11,21,25,28,0,0,1.052047,16
1724,2871,6,10,11,19,36,42,0,0,0.620396,16
1725,4779,10,21,25,28,42,45,0,0,-0.427977,16
1726,772,5,8,9,11,19,36,0,0,1.823482,16
1727,987,5,8,10,25,36,45,0,0,-1.119791,16
1728,1482,5,9,19,21,36,45,0,0,2.040506,16
1729,4683,10,13,19,21,42,45,0,0,-0.457535,16
1730,3721,8,10,13,19,36,45,0,0,0.737563,16
1731,1308,5,9,10,21,42,44,0,0,-0.065028,16
1732,4043,8,19,21,36,42,45,0,0,-0.058104,16
1733,4028,8,19,21,25,28,44,0,0,-0.471648,16
1734,1464,5,9,13,28,42,44,0,0,1.027815,16
1735,182,5,6,8,19,36,45,0,0,-0.647664,16
1736,4759,10,19,21,42,44,45,0,0,1.481037,16
1737,1909,5,13,19,36,42,45,0,0,-1.812404,16
1738,2649,6,9,11,19,21,42,0,0,-0.457003,16
1739,4,5,6,8,9,10,21,0,0,0.722650,16
1740,2395,6,8,13,21,25,42,0,0,0.951658,16
1741,2508,6,9,10,11,19,28,0,0,1.368930,16
1742,3049,6,11,13,19,28,36,0,0,-0.341434,16
1743,2902,6,10,11,28,36,42,0,0,-0.102574,16
1744,1362,5,9,11,19,21,42,0,0,-0.904365,16
1745,4716,10,13,21,28,36,44,0,0,-0.715834,16
1746,4896,11,19,28,36,42,44,0,0,-0.267938,16
1747,4440,9,13,19,25,42,44,0,0,0.194337,16
1748,2934,6,10,13,21,25,36,0,0,-0.106568,16
1749,4814,11,13,19,25,28,45,0,0,-0.239446,16
1750,255,5,6,9,10,25,45,0,0,0.204189,16
1751,4977,13,28,36,42,44,45,0,0,0.627319,16
1752,1560,5,10,11,13,28,42,0,0,-1.025818,17
1753,1189,5,8,21,28,42,44,0,0,-0.256514,17
1754,1595,5,10,11,21,28,36,0,0,0.507996,17
1755,3532,8,9,13,25,28,44,0,0,-0.234945,17
1756,2644,6,9,11,13,42,45,0,0,0.606257,17
1757,3885,8,11,13,42,44,45,0,0,-0.689231,17
1758,1076,5,8,11,28,36,44,0,0,-0.430666,17
1759,2781,6,9,19,25,42,45,0,0,-0.237608,17
1760,4439,9,13,19,25,36,45,0,0,1.153742,17
1761,4921,11,28,36,42,44,45,0,0,-2.271777,17
1762,1602,5,10,11,21,42,44,0,0,1.453050,17
1763,3994,8,13,21,25,28,45,0,0,-0.574195,17
1764,2309,6,8,11,13,28,45,0,0,0.751116,17
1765,4475,9,13,25,28,36,45,0,0,1.083976,17
1766,3627,8,10,11,13,21,25,0,0,0.706913,17
1767,4962,13,21,25,28,44,45,0,0,-0.573663,17
1768,3175,6,13,19,21,36,45,0,0,-1.057241,17
1769,3256,6,19,25,28,36,45,0,0,-1.780477,17
1770,2223,6,8,10,13,28,42,0,0,-1.011705,17
1771,4031,8,19,21,25,36,44,0,0,-0.837553,17
1772,1104,5,8,13,19,42,45,0,0,0.436632,17
1773,392,5,6,10,11,13,44,0,0,0.377782,17
1774,641,5,6,13,28,44,45,0,0,-0.655146,17
1775,619,5,6,13,21,28,45,0,0,-2.318111,17
1776,2631,6,9,11,13,25,28,0,0,0.726618,17
1777,4665,10,11,28,36,42,44,0,0,0.890119,17
1778,1212,5,9,10,11,13,21,0,0,1.562494,17
1779,535,5,6,11,19,21,28,0,0,-0.967236,17
1780,4932,13,19,21,28,36,42,0,0,-1.056175,17
1781,2527,6,9,10,11,28,45,0,0,-0.483924,17
1782,3033,6,10,28,36,42,44,0,0,-0.119111,17
1783,2953,6,10,13,25,36,44,0,0,1.128978,17
1784,2567,6,9,10,19,21,45,0,0,1.621610,17
1785,4715,10,13,21,28,36,42,0,0,-0.705741,17
1786,4445,9,13,19,28,36,45,0,0,0.008974,17
1787,2151,6,8,9,25,28,45,0,0,-1.543747,17
1788,2501,6,9,10,11,13,28,0,0,-1.106237,17
1789,4454,9,13,21,25,28,42,0,0,-2.346604,17
1790,1453,5,9,13,25,28,44,0,0,-0.994663,17
1791,4211,9,10,13,25,44,45,0,0,-2.034248,17
1792,2553,6,9,10,13,28,42,0,0,-2.210796,17
1793,1628,5,10,13,19,21,42,0,0,-0.465283,17
1794,3588,8,9,21,25,28,45,0,0,-0.078901,17
1795,1096,5,8,13,19,28,36,0,0,-0.699617,17
1796,3381,8,9,10,21,28,42,0,0,-0.840749,17
1797,293,5,6,9,11,28,42,0,0,1.081313,17
1798,3908,8,11,19,25,42,44,0,0,-2.143160,17
1799,1138,5,8,13,36,42,45,0,0,0.221472,17
1800,4775,10,21,25,28,36,42,0,0,0.164752,17
1801,624,5,6,13,21,42,45,0,0,-0.024312,17
1802,784,5,8,9,11,25,42,0,0,0.139189,17
1803,4260,9,10,21,25,28,45,0,0,-0.090884,17
1804,4904,11,21,25,28,42,44,0,0,-1.136594,17
1805,844,5,8,9,19,42,45,0,0,-0.414156,17
1806,1706,5,10,19,28,36,42,0,0,0.208955,17
1807,3365,8,9,10,19,28,36,0,0,1.370234,17
1808,2074,6,8,9,11,28,36,0,0,1.862334,17
1809,3676,8,10,11,21,28,44,0,0,-1.306752,17
1810,3489,8,9,11,28,44,45,0,0,-0.506559,17
1811,899,5,8,10,11,21,42,0,0,1.066667,17
1812,1946,5,13,36,42,44,45,0,0,-0.808794,17
1813,1064,5,8,11,21,44,45,0,0,-0.256781,17
1814,2768,6,9,19,21,36,44,0,0,0.663508,17
1815,1984,5,21,25,28,36,45,0,0,-0.008868,17
1816,1967,5,19,25,28,36,42,0,0,-1.198372,17
1817,790,5,8,9,11,28,45,0,0,-1.560523,17
1818,4369,9,11,19,25,36,45,0,0,1.041103,17
1819,4282,9,10,25,28,44,45,0,0,-0.418684,17
1820,414,5,6,10,11,28,44,0,0,1.262122,17
1821,2738,6,9,13,25,28,36,0,0,0.061699,17
1822,3547,8,9,13,36,42,45,0,0,-1.561855,17
1823,2216,6,8,10,13,21,45,0,0,-0.586178,17
1824,1764,5,11,13,19,28,44,0,0,-1.049252,17
1825,1703,5,10,19,25,42,44,0,0,-1.073750,17
1826,422,5,6,10,13,19,21,0,0,-0.189676,17
1827,3686,8,10,11,25,28,44,0,0,-1.507532,17
1828,1450,5,9,13,21,44,45,0,0,0.092854,17
1829,4505,9,19,21,36,42,45,0,0,0.041727,17
1830,3044,6,11,13,19,25,28,0,0,1.085840,17
1831,949,5,8,10,19,21,44,0,0,1.026191,17
1832,2983,6,10,19,25,28,36,0,0,0.821682,17
1833,39,5,6,8,9,21,44,0,0,0.635281,17
1834,3564,8,9,19,21,44,45,0,0,0.624630,17
1835,3103,6,11,19,21,36,42,0,0,-0.578456,17
1836,2294,6,8,11,13,19,45,0,0,-0.563810,17
1837,1471,5,9,19,21,25,28,0,0,0.676822,17
1838,4170,9,10,13,19,21,44,0,0,0.384439,17
1839,4567,10,11,13,21,25,42,0,0,-1.728285,17
1840,2076,6,8,9,11,28,44,0,0,0.058237,17
1841,4987,19,21,25,42,44,45,0,0,-0.352910,17
1842,3608,8,9,25,28,42,44,0,0,0.287244,17
1843,765,5,8,9,11,13,36,0,0,0.535690,17
1844,3400,8,9,10,28,36,42,0,0,0.614245,17
1845,226,5,6,9,10,11,36,0,0,-0.257047,17
1846,4526,9,21,25,28,42,44,0,0,-0.299387,17
1847,570,5,6,11,25,28,36,0,0,-0.997592,17
1848,3909,8,11,19,25,42,45,0,0,1.800288,17
1849,1689,5,10,19,21,28,45,0,0,-0.199529,17
1850,3533,8,9,13,25,28,45,0,0,-1.081473,17
1851,1959,5,19,21,28,36,45,0,0,1.610692,17
1852,4461,9,13,21,25,42,45,0,0,-1.214616,17
1853,3107,6,11,19,21,42,45,0,0,-0.759531,17
1854,1420,5,9,13,19,21,45,0,0,-0.649022,17
1855,1281,5,9,10,19,25,28,0,0,-0.168906,18
1856,3923,8,11,21,25,28,44,0,0,-1.346961,18
1857,2315,6,8,11,13,44,45,0,0,-0.843145,18
1858,4121,9,10,11,19,28,36,0,0,0.754844,18
1859,4032,8,19,21,25,36,45,0,0,2.002401,18
1860,2295,6,8,11,13,21,25,0,0,1.320971,18
1861,3949,8,11,25,36,44,45,0,0,0.782272,18
1862,4296,9,11,13,19,21,44,0,0,-0.437856,18
1863,1032,5,8,11,19,21,42,0,0,3.078999,18
1864,799,5,8,9,13,19,28,0,0,1.244813,18
1865,1586,5,10,11,19,36,45,0,0,0.297896,18
1866,3760,8,10,19,21,25,28,0,0,0.865087,18
1867,1399,5,9,11,25,36,42,0,0,-0.277817,18
1868,292,5,6,9,11,28,36,0,0,1.085041,18
1869,1858,5,11,21,36,42,44,0,0,0.901835,18
1870,2626,6,9,11,13,21,28,0,0,1.661553,18
1871,1750,5,10,36,42,44,45,0,0,0.865887,18
1872,2825,6,9,28,36,44,45,0,0,0.502138,18
1873,330,5,6,9,19,21,25,0,0,-0.368355,18
1874,4268,9,10,21,28,36,44,0,0,-0.572331,18
1875,309,5,6,9,13,21,25,0,0,0.873875,18
1876,2210,6,8,10,13,19,45,0,0,0.551668,18
1877,3896,8,11,19,21,36,44,0,0,-0.903859,18
1878,2914,6,10,13,19,21,36,0,0,-1.136328,18
1879,2007,6,8,9,10,11,28,0,0,-0.454632,18
1880,3487,8,9,11,28,42,44,0,0,0.516518,18
1881,528,5,6,11,13,36,42,0,0,-1.092923,18
1882,1226,5,9,10,11,21,25,0,0,0.340235,18
1883,4093,9,10,11,13,21,44,0,0,0.946838,18
1884,895,5,8,10,11,19,45,0,0,-0.505494,18
1885,4978,19,21,25,28,36,42,0,0,0.210820,18
1886,2862,6,10,11,19,25,28,0,0,-0.442649,18
1887,1209,5,8,28,42,44,45,0,0,0.812628,18
1888,2492,6,8,25,42,44,45,0,0,1.093295,18
1889,3698,8,10,11,28,42,45,0,0,1.357186,18
1890,3118,6,11,19,25,44,45,0,0,-1.465193,18
1891,798,5,8,9,13,19,25,0,0,-0.208849,18
1892,2967,6,10,13,42,44,45,0,0,1.024061,18
1893,1845,5,11,21,25,28,45,0,0,0.877603,18
1894,3568,8,9,19,25,28,45,0,0,0.643803,18
1895,2077,6,8,9,11,28,45,0,0,0.235851,18
1896,3892,8,11,19,21,28,42,0,0,0.195375,18
1897,2780,6,9,19,25,42,44,0,0,0.493617,18
1898,3879,8,11,13,28,42,44,0,0,1.018735,18
1899,1301,5,9,10,21,28,36,0,0,-0.123637,18
1900,3610,8,9,25,28,44,45,0,0,1.170786,18
1901,1349,5,9,11,13,28,36,0,0,0.344496,18
1902,2201,6,8,10,11,42,44,0,0,0.879201,18
1903,397,5,6,10,11,19,36,0,0,-0.798409,18
1904,2951,6,10,13,25,28,45,0,0,-0.080765,18
1905,2536,6,9,10,13,19,28,0,0,1.411509,18
1906,2803,6,9,21,28,36,42,0,0,-1.170678,18
1907,246,5,6,9,10,21,28,0,0,1.280230,18
1908,1187,5,8,21,28,36,44,0,0,0.110962,18
1909,3007,6,10,21,25,36,42,0,0,-0.592303,18
1910,3406,8,9,10,36,42,44,0,0,2.098530,18
1911,74,5,6,8,10,19,25,0,0,1.812804,18
1912,1900,5,13,19,25,42,45,0,0,0.434234,18
1913,4831,11,13,21,25,28,36,0,0,-0.931819,18
1914,456,5,6,10,19,25,28,0,0,-0.761129,18
1915,271,5,6,9,11,13,42,0,0,0.827008,18
1916,4530,9,21,25,36,42,45,0,0,1.451186,18
1917,2472,6,8,21,25,44,45,0,0,0.014566,18
1918,3634,8,10,11,13,25,36,0,0,1.923313,18
1919,4657,10,11,25,28,36,45,0,0,0.490421,18
1920,4720,10,13,21,28,44,45,0,0,0.520246,18
