# elotto v3 mode=649 focus=off score=high items=8000/8000 ranked=7834 excl=166 void=0 blocks=52 paused_ms=0 pass_mean=-0,000000 pass_sigma=1,001305 pass_chi2=7853,4627 pass_stouffer=-0,0000 v_eff=1,0127 null_flags=0 flush_timeouts=0 drift_t=0.10 unlimited=on runs_cap=500 rounds=18 run_s=2,00 run_segs=52174 gap_s=0,80
# nodes=master,192.168.178.103,192.168.178.155,192.168.178.145
order;item;n1;n2;n3;n4;n5;n6;e1;e2;z_raw;z_ctr;block;k;skip_rank;z0;z1;z2;z3;round
7028;410;9;10;21;22;25;46;0;0;0,291769;0,3544;45;4;0;-0,228462;-0,004520;-0,268520;1,085041;16
7029;35;7;8;9;13;25;46;0;0;0,579978;0,6426;45;4;0;1,022817;0,822030;-0,283999;-0,400892;16
7030;44;7;8;9;15;25;29;0;0;0,099526;0,1622;45;4;0;-0,076154;1,575522;-0,448690;-0,851625;16
7031;30;7;8;9;13;21;46;0;0;0,100146;0,1628;45;4;0;0,177693;0,147788;-0,375631;0,250442;16
7032;453;10;15;21;25;29;46;0;0;1,114604;1,1772;45;4;0;0,019812;0,788597;0,265796;1,155003;16
7033;197;7;10;13;15;21;22;0;0;0,297960;0,3606;45;4;0;1,126832;0,282141;-0,680867;-0,132186;16
7034;249;7;15;21;22;29;46;0;0;0,013466;0,0761;45;4;0;-1,355295;-0,943134;1,213698;1,111663;16
7035;462;15;21;22;25;29;46;0;0;-1,374642;-1,3120;45;4;0;0,014240;-0,180355;-1,490081;-1,093089;16
7036;431;9;15;21;22;29;46;0;0;1,847355;1,9100;45;4;0;1,371392;0,341579;0,291181;1,690558;16
7037;168;7;9;13;15;22;46;0;0;-0,177538;-0,1149;45;4;0;0,114541;0,231991;-0,371297;-0,330310;16
7038;257;8;9;10;13;15;46;0;0;-1,282082;-1,2194;45;4;0;-0,012383;-1,678052;0,631088;-1,504817;16
7039;363;8;13;15;21;29;46;0;0;-0,527661;-0,4650;45;4;0;0,022908;0,308145;-0,899423;-0,486953;16
7040;165;7;9;13;15;21;46;0;0;-1,105317;-1,0427;45;4;0;-0,373341;-1,079344;-0,865989;0,108040;16
7041;452;10;15;21;22;29;46;0;0;0,184039;0,2467;45;4;0;1,259328;0,198558;-1,171225;0,081417;16
7042;182;7;9;15;21;22;25;0;0;0,941865;1,0045;45;4;0;1,829555;0,082779;-0,807790;0,779186;16
7043;184;7;9;15;21;22;46;0;0;0,562952;0,6256;45;4;0;0,655049;0,410922;0,737580;-0,677647;16
7044;338;8;10;13;21;29;46;0;0;-2,193453;-2,1308;45;4;0;-0,700246;-1,021145;-2,783462;0,117946;16
7045;385;9;10;13;15;22;46;0;0;-0,690185;-0,6275;45;4;0;-1,435783;-0,458348;-0,767546;1,281307;16
7046;81;7;8;10;15;29;46;0;0;-0,647774;-0,5851;45;4;0;-1,367677;0,420209;-1,184227;0,836147;16
7047;287;8;9;10;25;29;46;0;0;-0,097979;-0,0353;45;4;0;-0,162214;1,571807;-0,527320;-1,078230;16
7048;63;7;8;10;13;21;25;0;0;-0,197970;-0,1353;45;4;0;0,741109;-0,650900;0,085627;-0,571775;16
7049;251;7;15;22;25;29;46;0;0;0,675944;0,7386;45;4;0;0,772066;1,000342;-0,496363;0,075844;16
7050;375;8;15;21;22;29;46;0;0;-0,147200;-0,0846;45;4;0;-0,339288;0,352104;-1,070305;0,763088;16
7051;174;7;9;13;21;22;46;0;0;0,573477;0,6361;45;4;0;0,162833;0,290190;0,376003;0,317928;16
7052;313;8;9;15;21;29;46;0;0;2,239579;2,3022;45;4;0;0,973905;-0,431106;1,882986;2,053373;16
7053;350;8;10;15;22;25;46;0;0;1,549550;1,6122;45;4;0;0,330620;1,644247;-0,727921;1,852153;16
7054;443;10;13;15;22;29;46;0;0;0,727952;0,7906;45;4;0;1,248803;0,211560;-0,640623;0,636165;16
7055;359;8;13;15;21;22;29;0;0;0,810298;0,8729;45;4;0;1,653719;-0,258986;0,528930;-0,303068;16
7056;169;7;9;13;15;25;29;0;0;1,165993;1,2286;45;4;0;-0,303378;0,885183;0,538836;1,211345;16
7057;265;8;9;10;13;25;29;0;0;-0,705973;-0,6433;45;4;0;-1,624620;-0,801351;0,612514;0,401511;16
7058;456;13;15;21;22;25;29;0;0;-1,050523;-0,9879;45;4;0;-0,846363;-0,817449;-0,674056;0,236821;16
7059;380;9;10;13;15;21;25;0;0;-0,413740;-0,3511;45;4;0;0,708914;-0,213789;-0,836890;-0,485714;16
7060;191;7;9;15;25;29;46;0;0;-0,781817;-0,7192;45;4;0;0,384485;-1,300377;-0,772499;0,124756;16
7061;259;8;9;10;13;21;25;0;0;-1,218310;-1,1557;45;4;0;-0,992479;1,287623;-3,072599;0,340836;16
7062;195;7;9;21;25;29;46;0;0;1,480515;1,5432;45;4;0;-1,789930;1,625053;2,472406;0,653501;16
7063;21;7;8;9;10;29;46;0;0;-0,272885;-0,2102;45;4;0;-0,377055;-0,611276;-0,218370;0,660931;16
7064;348;8;10;15;21;29;46;0;0;-1,284249;-1,2216;45;4;0;0,959665;-1,617376;-1,216422;-0,694364;16
7065;68;7;8;10;13;22;46;0;0;0,354302;0,4169;45;4;0;0,786925;0,576232;-0,735970;0,081417;16
7066;192;7;9;21;22;25;29;0;0;0,352754;0,4154;45;4;0;0,533698;-0,632945;-1,868994;2,673750;16
7067;447;10;13;21;22;29;46;0;0;-0,378758;-0,3161;45;4;0;0,294710;-0,542551;-1,658487;1,148812;16
7068;295;8;9;13;15;25;29;0;0;-0,473177;-0,4105;45;4;0;-0,630902;0,253661;-0,629478;0,060366;16
7069;442;10;13;15;22;25;46;0;0;0,353993;0,4166;45;4;0;0,862460;0,649910;-0,640004;-0,164381;16
7070;323;8;10;13;15;21;22;0;0;-0,953629;-0,8910;45;4;0;-1,835127;-0,008235;-0,524225;0,460330;16
7071;120;7;8;15;22;29;46;0;0;0,162059;0,2247;45;4;0;-0,671765;1,147078;-1,186703;1,035509;16
7072;173;7;9;13;21;22;29;0;0;-0,496394;-0,4337;45;4;0;0,184503;0,403493;-1,266572;-0,314213;16
7073;328;8;10;13;15;22;29;0;0;1,207165;1,2698;45;4;0;1,177602;1,929050;0,114107;-0,806428;16
7074;149;7;9;10;15;25;29;0;0;-0,959510;-0,8969;45;4;0;-2,030156;0,534750;0,533264;-0,956879;16
7075;17;7;8;9;10;22;29;0;0;0,862306;0,9250;45;4;0;0,388819;1,181750;0,421819;-0,267777;16
7076;334;8;10;13;21;22;29;0;0;-0,219639;-0,1570;45;4;0;-0,066867;-0,072006;-1,049873;0,749467;16
7077;6;7;8;9;10;13;46;0;0;-0,023373;0,0393;45;4;0;-0,312046;0,964432;-1,627530;0,928398;16
7078;33;7;8;9;13;22;46;0;0;-0,931030;-0,8684;45;4;0;-0,538651;1,163176;-0,742162;-1,744423;16
7079;379;9;10;13;15;21;22;0;0;-0,283720;-0,2211;45;4;0;-0,679195;1,872090;-0,728540;-1,031795;16
7080;128;7;9;10;13;15;22;0;0;1,092315;1,1550;45;4;0;0,430301;0,039439;1,194504;0,520386;16
7081;164;7;9;13;15;21;29;0;0;-0,229237;-0,1666;45;4;0;-0,786306;0,664769;-0,059871;-0,277065;16
7082;190;7;9;15;22;29;46;0;0;1,128844;1,1915;45;4;0;0,020432;0,990436;0,931370;0,315451;16
7083;387;9;10;13;15;25;46;0;0;-0,002012;0,0606;45;4;0;-0,202458;1,428167;-1,833703;0,603970;16
7084;346;8;10;15;21;25;29;0;0;-0,580907;-0,5183;45;4;0;-1,006719;0,311241;-1,381113;0,914777;16
7085;421;9;13;15;22;25;46;0;0;-0,844041;-0,7814;45;4;0;-0,253847;-0,354952;0,194595;-1,273878;16
7086;126;7;8;22;25;29;46;0;0;-0,473796;-0,4112;45;4;0;1,521224;0,021484;-1,342726;-1,147574;16
7087;394;9;10;13;21;29;46;0;0;0,099527;0,1622;45;4;0;0,534936;-1,587038;0,147541;1,103615;16
7088;425;9;13;21;22;25;46;0;0;0,589884;0,6525;45;4;0;-0,165929;1,352632;0,575985;-0,582919;16
7089;25;7;8;9;13;15;29;0;0;-4,088018;-4,0254;45;4;0;-0,398106;-2,106496;-4,075604;-1,595830;16
7090;291;8;9;13;15;21;46;0;0;2,710743;2,7734;45;4;0;1,780643;0,901899;1,418632;1,320313;16
7091;239;7;13;15;22;25;46;0;0;-0,644059;-0,5814;45;4;0;-0,091633;-0,338235;-0,654863;-0,203387;16
7092;5;7;8;9;10;13;29;0;0;-0,760767;-0,6981;45;4;0;0,447018;1,595954;-2,376688;-1,187818;16
7093;199;7;10;13;15;21;29;0;0;-1,263198;-1,2006;45;4;0;-1,893945;-0,555553;-0,170697;0,093800;16
7094;56;7;8;9;25;29;46;0;0;0,124292;0,1869;45;4;0;0,826550;0,085255;-1,925955;1,262733;16
7095;312;8;9;15;21;25;46;0;0;-0,986443;-0,9238;45;4;0;0,666812;-0,341950;-1,091356;-1,206392;16
7096;22;7;8;9;13;15;21;0;0;-1,059811;-0,9972;45;4;0;-0,505836;0,256757;-1,663440;-0,207102;16
7097;361;8;13;15;21;25;29;0;0;-1,323873;-1,2612;45;4;0;-1,071110;0,373774;0,193357;-2,143768;16
7098;79;7;8;10;15;25;29;0;0;0,320559;0,3832;45;4;0;-0,426587;0,698822;-0,387395;0,756278;16
7099;123;7;8;21;22;25;46;0;0;0,869116;0,9318;45;4;0;0,675480;0,944001;-0,191128;0,309879;16
7100;329;8;10;13;15;22;46;0;0;-0,218401;-0,1558;45;4;0;-0,686625;0,178126;-1,839894;1,911591;16
7101;365;8;13;15;22;25;46;0;0;0,297961;0,3606;45;4;0;-0,566512;0,690773;0,861408;-0,389748;16
7102;73;7;8;10;15;21;25;0;0;-1,209642;-1,1470;45;4;0;-0,639570;-1,556700;-0,849892;0,626878;16
7103;18;7;8;9;10;22;46;0;0;-1,123891;-1,0612;45;4;0;-0,542365;-1,431015;-0,558277;0,283875;16
7104;118;7;8;15;22;25;29;0;0;0,517445;0,5801;45;4;0;1,080397;-0,010092;0,105439;-0,140854;16
7105;270;8;9;10;15;21;29;0;0;-1,122034;-1,0594;45;4;0;0,647000;-1,444636;-0,751449;-0,694983;16
7106;102;7;8;13;21;22;25;0;0;-1,832186;-1,7695;45;4;0;-1,386871;0,983006;-1,315484;-1,945024;16
7107;8;7;8;9;10;15;22;0;0;-0,357707;-0,2951;45;4;0;0,199363;-0,964185;0,160543;-0,111135;16
7108;320;8;9;21;22;29;46;0;0;-0,684922;-0,6223;45;4;0;-0,359100;0,012816;-0,087113;-0,936447;16
7109;125;7;8;21;25;29;46;0;0;-0,502277;-0,4396;45;4;0;0,989384;1,402163;-1,065352;-2,330748;16
7110;238;7;13;15;22;25;29;0;0;0,126769;0,1894;45;4;0;-1,556515;-0,047240;0,889888;0,967404;16
7111;376;8;15;21;25;29;46;0;0;0,693590;0,7562;45;4;0;-2,205372;1,525991;1,060770;1,005791;16
7112;369;8;13;21;22;25;46;0;0;1,051452;1,1141;45;4;0;0,580133;0,399778;0,908462;0,214532;16
7113;152;7;9;10;21;22;25;0;0;-1,032569;-0,9699;45;4;0;1,583757;-0,571651;-1,998394;-1,078849;16
7114;311;8;9;15;21;25;29;0;0;0,780889;0,8435;45;4;0;1,552800;1,224471;-0,381204;-0,834289;16
7115;134;7;9;10;13;21;29;0;0;0,478130;0,5408;45;4;0;0,758445;0,553324;-0,691392;0,335883;16
7116;160;7;9;10;22;29;46;0;0;0,320869;0,3835;45;4;0;0,359100;1,229424;-0,449309;-0,497478;16
7117;401;9;10;15;21;22;46;0;0;0,458936;0,5216;45;4;0;0,806119;-0,522739;-0,667246;1,301739;16
7118;284;8;9;10;22;25;29;0;0;-0,148439;-0,0858;45;4;0;-0,837075;0,013435;0,775966;-0,249203;16
7119;223;7;10;15;22;25;29;0;0;0,697305;0,7600;45;4;0;-0,829646;2,914100;0,390243;-1,080087;16
7120;176;7;9;13;21;25;46;0;0;0,840635;0,9033;45;4;0;-0,961522;1,290718;1,139401;0,212674;16
7121;54;7;8;9;22;25;46;0;0;0,581835;0,6445;45;4;0;0,377055;1,216422;0,740056;-1,169863;16
7122;254;8;9;10;13;15;22;0;0;-0,351825;-0,2892;45;4;0;-1,676628;0,863513;-0,258614;0,368078;16
7123;85;7;8;10;21;25;29;0;0;1,597532;1,6602;45;4;0;1,267377;1,232519;0,146922;0,548247;16
7124;43;7;8;9;15;22;46;0;0;-0,339443;-0,2768;45;4;0;0,080488;0,509365;-1,494415;0,225676;16
7125;416;9;13;15;21;22;46;0;0;-1,908959;-1,8463;45;4;0;-0,675480;-1,649571;-0,966290;-0,526577;16
7126;225;7;10;15;22;29;46;0;0;-1,752627;-1,6900;45;4;0;-1,743495;-0,567936;-0,345913;-0,847910;16
7127;148;7;9;10;15;22;46;0;0;-1,109342;-1,0467;45;4;0;-1,037676;-0,165496;-1,056065;0,040554;16
7128;256;8;9;10;13;15;29;0;0;-2,159091;-2,0964;45;4;0;-0,098443;-0,626754;-1,320437;-2,272548;16
7129;103;7;8;13;21;22;29;0;0;1,265365;1,3280;45;4;0;0,175216;1,398449;1,070677;-0,113612;16
7130;211;7;10;13;21;25;46;0;0;0,523327;0,5860;45;4;0;0,112064;2,312297;-1,432501;0,054794;16
7131;428;9;13;22;25;29;46;0;0;-0,513421;-0,4508;45;4;0;0,716343;0,584281;-1,295052;-1,032414;16
7132;107;7;8;13;21;29;46;0;0;0,060521;0,1232;45;4;0;0,073678;-0,045383;-1,329724;1,422471;16
7133;382;9;10;13;15;21;46;0;0;-1,739315;-1,6767;45;4;0;-0,936138;-0,789588;-0,950811;-0,802094;16
7134;80;7;8;10;15;25;46;0;0;-0,903169;-0,8405;45;4;0;0,144259;-0,085008;-0,506270;-1,359319;16
7135;400;9;10;15;21;22;29;0;0;0,770642;0,8952;46;4;0;0,539270;2,194166;-0,874348;-0,317804;16
7136;46;7;8;9;15;29;46;0;0;-0,454943;-0,3304;46;4;0;-0,764017;1,431387;0,131753;-1,709008;16
7137;188;7;9;15;22;25;29;0;0;0,859798;0,9844;46;4;0;0,750396;0,513204;-0,275021;0,731017;16
7138;412;9;10;21;25;29;46;0;0;0,204749;0,3293;46;4;0;0,141783;0,969509;-1,435287;0,733494;16
7139;414;9;13;15;21;22;25;0;0;-0,691454;-0,5669;46;4;0;0,056961;-0,309631;0,067362;-1,197600;16
7140;50;7;8;9;21;25;29;0;0;-0,471660;-0,3471;46;4;0;-1,999199;0,284742;-0,058942;0,830079;16
7141;437;10;13;15;21;22;46;0;0;0,391729;0,5163;46;4;0;0,280470;1,162061;0,169520;-0,828593;16
7142;60;7;8;10;13;15;29;0;0;-0,867908;-0,7433;46;4;0;-1,614094;-0,653253;0,246913;0,284618;16
7143;154;7;9;10;21;22;46;0;0;1,061018;1,1856;46;4;0;0,303997;0,981892;1,562582;-0,726435;16
7144;372;8;13;22;25;29;46;0;0;-0,364239;-0,2397;46;4;0;0,224128;0,524968;0,000495;-1,478070;16
7145;241;7;13;15;25;29;46;0;0;0,366963;0,4915;46;4;0;0,078011;0,206111;-0,336316;0,786120;16
7146;358;8;13;15;21;22;25;0;0;-0,399840;-0,2753;46;4;0;-1,016007;2,103771;-0,362320;-1,525124;16
7147;122;7;8;21;22;25;29;0;0;0,133548;0,2581;46;4;0;-0,311427;-0,507756;0,558339;0,527940;16
7148;448;10;13;21;25;29;46;0;0;0,384918;0,5095;46;4;0;0,084203;0,259357;1,091418;-0,665141;16
7149;95;7;8;13;15;21;46;0;0;1,126027;1,2506;46;4;0;0,959046;1,277221;-0,754235;0,770023;16
7150;434;9;21;22;25;29;46;0;0;-2,178006;-2,0534;46;4;0;-2,689538;0,983130;-0,926974;-1,722630;16
7151;368;8;13;21;22;25;29;0;0;0,040677;0,1652;46;4;0;-0,292233;-0,159800;1,306878;-0,773490;16
7152;232;7;13;15;21;22;25;0;0;-0,998857;-0,8743;46;4;0;1,169553;-1,367120;-1,644556;-0,155590;16
7153;454;10;15;22;25;29;46;0;0;-0,943443;-0,8189;46;4;0;0,178931;0,695231;-1,019845;-1,741204;16
7154;445;10;13;21;22;25;29;0;0;0,042535;0,1671;46;4;0;0,807976;-1,089746;-1,037181;1,404021;16
7155;100;7;8;13;15;25;46;0;0;0,704084;0,8287;46;4;0;-0,188218;-1,263105;3,492437;-0,632945;16
7156;397;9;10;13;22;29;46;0;0;-0,678143;-0,5536;46;4;0;0,006811;0,338607;-1,103429;-0,598274;16
7157;404;9;10;15;21;29;46;0;0;0,310622;0,4352;46;4;0;0,372102;0,600503;0,189333;-0,540694;16
7158;426;9;13;21;22;29;46;0;0;0,483671;0,6082;46;4;0;0,574561;0,913168;-0,117141;-0,403245;16
7159;439;10;13;15;21;25;46;0;0;0,179365;0,3039;46;4;0;-0,084822;-0,538093;-0,089280;1,070924;16
7160;218;7;10;15;21;22;29;0;0;-0,156828;-0,0323;46;4;0;-1,013530;0,190014;0,373217;0,136644;16
7161;432;9;15;21;25;29;46;0;0;0,761974;0,8865;46;4;0;-0,266230;2,561934;0,085317;-0,857074;16
7162;221;7;10;15;21;25;46;0;0;0,208464;0,3330;46;4;0;-0,731822;0,466769;0,328639;0,353342;16
7163;297;8;9;13;15;29;46;0;0;-0,047550;0,0770;46;4;0;-0,885368;-1,295919;0,086556;1,999632;16
7164;339;8;10;13;22;25;29;0;0;0,486767;0,6113;46;4;0;-0,440827;1,168253;0,238245;0,007863;16
7165;321;8;9;21;25;29;46;0;0;0,242517;0,3671;46;4;0;0,591277;0,442622;-0,380275;-0,168591;16
7166;278;8;9;10;21;22;25;0;0;-1,736560;-1,6120;46;4;0;-0,466831;-0,613009;0,015355;-2,408635;16
7167;347;8;10;15;21;25;46;0;0;-2,417303;-2,2927;46;4;0;-3,444888;-0,444603;-0,915830;-0,029285;16
7168;20;7;8;9;10;25;46;0;0;-1,269110;-1,1445;46;4;0;-1,972576;0,967033;-0,633503;-0,899175;16
7169;146;7;9;10;15;22;25;0;0;-1,117112;-0,9925;46;4;0;-1,620905;-1,415413;-0,657649;1,459743;16
7170;72;7;8;10;15;21;22;0;0;-0,380647;-0,2561;46;4;0;1,934808;0,352847;-1,812343;-1,236606;16
7171;7;7;8;9;10;15;21;0;0;0,234778;0,3593;46;4;0;-0,019812;-0,867475;0,809710;0,547133;16
7172;268;8;9;10;15;21;22;0;0;0,965051;1,0896;46;4;0;-1,004862;1,122436;2,460333;-0,647805;16
7173;231;7;10;22;25;29;46;0;0;-0,883387;-0,7588;46;4;0;-1,606046;1,048759;-0,247160;-0,962327;16
7174;304;8;9;13;22;25;29;0;0;-0,778133;-0,6536;46;4;0;-0,744824;-0,310250;0,248151;-0,749344;16
7175;342;8;10;13;25;29;46;0;0;-0,715291;-0,5907;46;4;0;-1,763926;0,968890;-0,075659;-0,559887;16
7176;351;8;10;15;22;29;46;0;0;-0,469183;-0,3446;46;4;0;-0,607994;1,029566;-1,269977;-0,089961;16
7177;229;7;10;21;22;29;46;0;0;0,160790;0,2854;46;4;0;-0,474879;-0,416123;0,776895;0,435688;16
7178;136;7;9;10;13;22;25;0;0;-0,380646;-0,2561;46;4;0;-1,387490;0,273597;0,742843;-0,390243;16
7179;38;7;8;9;15;21;25;0;0;-0,898246;-0,7737;46;4;0;-1,858654;-0,478656;0,627064;-0,086246;16
7180;167;7;9;13;15;22;29;0;0;-1,131352;-1,0068;46;4;0;0,092871;-1,911962;-0,068229;-0,375384;16
7181;189;7;9;15;22;25;46;0;0;-0,000496;0,1241;46;4;0;-0,785068;0,331177;0,059313;0,393586;16
7182;310;8;9;15;21;22;46;0;0;0,195462;0,3200;46;4;0;-0,360339;0,138006;0,488996;0,124261;16
7183;151;7;9;10;15;29;46;0;0;0,973410;1,0980;46;4;0;0,245179;-0,437793;0,870385;1,269049;16
7184;111;7;8;13;25;29;46;0;0;0,134786;0,2594;46;4;0;-0,805499;0,814105;0,843143;-0,582176;16
7185;185;7;9;15;21;25;29;0;0;-0,013497;0,1111;46;4;0;-0,486643;1,368854;0,367645;-1,276850;16
7186;14;7;8;9;10;21;29;0;0;-0,727055;-0,6025;46;4;0;0,100300;-0,933723;-0,585829;-0,034858;16
7187;236;7;13;15;21;25;46;0;0;-0,784015;-0,6594;46;4;0;-0,298425;0,001796;-0,322076;-0,949325;16
7188;319;8;9;21;22;25;46;0;0;-1,663502;-1,5389;46;4;0;-0,420395;-1,947872;-0,120856;-0,837880;16
7189;82;7;8;10;21;22;25;0;0;0,512771;0,6373;46;4;0;0,394391;1,186827;-0,797574;0,241897;16
7190;70;7;8;10;13;25;46;0;0;0,980530;1,1051;46;4;0;0,184503;1,382475;0,847477;-0,453395;16
7191;274;8;9;10;15;22;46;0;0;-1,954807;-1,8302;46;4;0;-0,792498;-1,106463;-0,684272;-1,326381;16
7192;206;7;10;13;15;29;46;0;0;0,359534;0,4841;46;4;0;-0,580133;1,196733;0,143516;-0,041049;16
7193;423;9;13;15;25;29;46;0;0;1,001890;1,1265;46;4;0;0,588182;-0,216141;0,541623;1,090117;16
7194;83;7;8;10;21;22;29;0;0;-1,196981;-1,0724;46;4;0;-2,628244;-0,033495;1,945829;-1,678052;16
7195;331;8;10;13;15;25;46;0;0;-1,266634;-1,1421;46;4;0;-1,239516;-0,143083;-1,275549;0,124880;16
7196;438;10;13;15;21;25;29;0;0;-1,360124;-1,2356;46;4;0;-1,872275;-0,624773;0,259914;-0,483114;16
7197;24;7;8;9;13;15;25;0;0;-0,587748;-0,4632;46;4;0;-1,129309;-0,103458;-0,599450;0,656720;16
7198;332;8;10;13;15;29;46;0;0;-0,918678;-0,7941;46;4;0;-1,814695;0,478532;0,124323;-0,625516;16
7199;248;7;15;21;22;25;46;0;0;0,619882;0,7444;46;4;0;0,638951;0,946601;-0,858869;0,513080;16
7200;212;7;10;13;21;29;46;0;0;0,976196;1,1008;46;4;0;-1,048821;1,672851;1,124232;0,204130;16
7201;362;8;13;15;21;25;46;0;0;-0,567936;-0,4434;46;4;0;-0,228462;0,357800;0,267963;-1,533173;16
7202;9;7;8;9;10;15;25;0;0;-0,080983;0,0436;46;4;0;-0,458782;0,903881;-0,705942;0,098876;16
7203;245;7;13;21;25;29;46;0;0;-0,169830;-0,0453;46;4;0;-0,749777;-1,125656;0,866051;0,669722;16
7204;98;7;8;13;15;22;46;0;0;1,555090;1,6797;46;4;0;0,785068;1,245645;1,344645;-0,265177;16
7205;326;8;10;13;15;21;46;0;0;-0,647804;-0,5232;46;4;0;-0,994956;-0,037210;-0,104758;-0,158685;16
7206;383;9;10;13;15;22;25;0;0;-0,007615;0,1170;46;4;0;1,656815;0,162772;0,063028;-1,897846;16
7207;288;8;9;13;15;21;22;0;0;-1,452375;-1,3278;46;4;0;-0,184503;0,439527;-0,995699;-2,164075;16
7208;301;8;9;13;21;25;29;0;0;2,075477;2,2000;46;4;0;1,028389;0,239545;2,447331;0,435688;16
7209;65;7;8;10;13;21;46;0;0;-0,590535;-0,4660;46;4;0;-0,451352;0,719996;-1,131909;-0,317804;16
7210;138;7;9;10;13;22;46;0;0;-1,703436;-1,5789;46;4;0;-1,690868;-0,452652;-0,981459;-0,281894;16
7211;77;7;8;10;15;22;29;0;0;-0,087484;0,0371;46;4;0;-0,913849;-0,361020;-0,027985;1,127885;16
7212;52;7;8;9;21;29;46;0;0;1,321365;1,4459;46;4;0;0,441446;0,549114;0,420271;1,231900;16
7213;94;7;8;13;15;21;29;0;0;1,512679;1,6372;46;4;0;-0,045197;1,478441;0,225243;1,366872;16
7214;106;7;8;13;21;25;46;0;0;1,333129;1,4577;46;4;0;1,074206;0,943505;-0,236635;0,885183;16
7215;451;10;15;21;22;25;46;0;0;-1,365696;-1,2411;46;4;0;-1,008577;-0,487943;-0,724516;-0,510356;16
7216;1;7;8;9;10;13;15;0;0;0,916140;1,0407;46;4;0;0,487262;-0,280532;1,495096;0,130453;16
7217;208;7;10;13;21;22;29;0;0;-1,101943;-0,9774;46;4;0;-0,682910;-0,104077;-0,951121;-0,465778;16
7218;119;7;8;15;22;25;46;0;0;-0,664522;-0,5400;46;4;0;0,124447;1,111292;-1,746714;-0,818068;16
7219;406;9;10;15;22;25;46;0;0;-0,118751;0,0058;46;4;0;0,743586;-0,846424;-0,218680;0,084017;16
7220;57;7;8;10;13;15;21;0;0;-2,575183;-2,4506;46;4;0;-0,656906;-2,214721;-1,833393;-0,445346;16
7221;150;7;9;10;15;25;46;0;0;0,870633;0,9952;46;4;0;-0,240845;-0,273721;1,088941;1,166891;16
7222;105;7;8;13;21;25;29;0;0;-0,883697;-0,7591;46;4;0;-0,134972;-0,653253;-1,291028;0,311860;16
7223;302;8;9;13;21;25;46;0;0;-0,517166;-0,3926;46;4;0;-0,642047;0,004272;0,571341;-0,967899;16
7224;314;8;9;15;22;25;29;0;0;-1,051793;-0,9272;46;4;0;-0,494692;0,329320;-0,952359;-0,985855;16
7225;58;7;8;10;13;15;22;0;0;-0,794231;-0,6697;46;4;0;-1,454357;0,078569;-1,068757;0,856083;16
7226;3;7;8;9;10;13;22;0;0;-0,270439;-0,1459;46;4;0;0,117636;-0,283008;0,645019;-1,020526;16
7227;219;7;10;15;21;22;46;0;0;-1,760087;-1,6355;46;4;0;0,066867;-1,232767;-1,248307;-1,105967;16
7228;209;7;10;13;21;22;46;0;0;0,646814;0,7714;46;4;0;-0,305854;2,223884;-0,631026;0,006625;16
7229;108;7;8;13;22;25;29;0;0;0,470050;0,5946;46;4;0;-0,081726;-0,434697;1,662883;-0,206359;16
7230;84;7;8;10;21;22;46;0;0;-0,243817;-0,1192;46;4;0;0,067486;-0,485467;-1,556638;1,486985;16
7231;389;9;10;13;21;22;25;0;0;-1,711485;-1,5869;46;4;0;-2,147173;1,193637;-1,139958;-1,329476;16
7232;349;8;10;15;22;25;29;0;0;-1,034148;-0,9096;46;4;0;0,105254;0,126242;-1,013035;-1,286756;16
7233;216;7;10;13;25;29;46;0;0;1,223851;1,3484;46;4;0;0,163453;0,340464;0,955207;0,988579;16
7234;140;7;9;10;13;25;46;0;0;-0,230505;-0,1059;46;4;0;-0,895894;1,173825;-0,754235;0,015293;16
7235;386;9;10;13;15;25;29;0;0;-0,406650;-0,2821;46;4;0;-1,168934;1,035138;-1,302792;0,623287;16
7236;262;8;9;10;13;22;25;0;0;0,341269;0,4658;46;4;0;0,245179;0,456243;-0,124571;0,105687;16
7237;409;9;10;21;22;25;29;0;0;0,444046;0,5686;46;4;0;-0,925612;0,253785;1,017740;0,542180;16
7238;303;8;9;13;21;29;46;0;0;0,499149;0,6237;46;4;0;-0,608613;0,438288;1,170667;-0,002043;16
7239;336;8;10;13;21;25;29;0;0;0,677152;0,8017;46;4;0;-1,545370;1,373807;0,768227;0,757640;16
7240;315;8;9;15;22;25;46;0;0;0,042845;0,1674;46;4;0;-0,391296;0,333035;0,823331;-0,679381;16
7241;271;8;9;10;15;21;46;0;0;-1,737489;-1,6129;46;4;0;-3,000965;0,477913;-0,146241;-0,805685;16
7242;289;8;9;13;15;21;25;0;0;0,457977;0,5825;46;4;0;-1,777547;2,930321;0,108845;-0,345665;16
7243;141;7;9;10;13;29;46;0;0;0,066372;0,1909;46;4;0;0,216079;0,230877;0,056218;-0,370431;16
7244;183;7;9;15;21;22;29;0;0;-1,389533;-1,2650;46;4;0;-0,692816;0,997990;-0,078135;-3,006104;16
7245;200;7;10;13;15;21;46;0;0;-0,374765;-0,2502;46;4;0;-0,458782;0,054422;0,487138;-0,832308;16
7246;66;7;8;10;13;22;25;0;0;-0,495497;-0,3709;46;4;0;-1,255613;-0,552953;0,536050;0,281522;16
7247;364;8;13;15;22;25;29;0;0;-0,568245;-0,4437;46;4;0;-0,126923;-1,174568;-0,645266;0,810267;16
